scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr18,1580001,1600000,1590309,1633,1076,41.2383,9.3176,0.6314,0.3173,0.2538
chr18,1585001,1605000,1595464,1672,1111,39.7125,12.8793,0.5102,0.2535,0.198
chr18,1590001,1610000,1600199,1704,1108,37.6524,14.8281,0.4349,0.2285,0.1756
chr18,1595001,1615000,1603868,1564,995,24.4537,14.2136,0.2648,0.1329,0.0996
chr18,1600001,1620000,1610190,1663,1010,30.3458,14.3888,0.3567,0.2133,0.1555
chr18,1605001,1625000,1616069,1753,1007,26.2883,10.7968,0.4177,0.2131,0.1517
chr18,1610001,1630000,1620856,1805,1043,28.455,10.0436,0.4782,0.2563,0.1742
chr18,1615001,1635000,1624756,2122,1258,33.1983,12.3327,0.4583,0.2448,0.1621
chr18,1620001,1640000,1630104,2130,1319,27.661,10.2198,0.4604,0.232,0.1527
chr18,1625001,1645000,1635132,2098,1331,31.8302,10.9553,0.4879,0.2999,0.1976
chr18,1630001,1650000,1639835,2133,1337,34.1851,10.0673,0.545,0.3719,0.2228
chr18,1635001,1655000,1645140,2186,1363,35.422,9.0759,0.5921,0.4043,0.2495
chr18,1640001,1660000,1650173,2161,1338,34.9748,12.7692,0.4651,0.3365,0.1998
chr18,1645001,1665000,1654682,2069,1248,29.3565,14.3182,0.3443,0.2231,0.1361
chr18,1650001,1670000,1659424,2056,1262,24.2438,19.9349,0.0975,0.0485,0.0332
chr18,1655001,1675000,1662235,1457,884,15.7382,17.4948,-0.0529,-0.0254,-0.0174
chr18,1660001,1680000,1665721,951,566,10.0866,11.6461,-0.0718,-0.0263,-0.0189
chr18,1665001,1685000,1674347,937,603,10.8902,8.2754,0.1364,0.043,0.0247
chr18,1670001,1690000,1685110,948,615,12.1483,4.7149,0.4408,0.156,0.0736
chr18,1675001,1695000,1687732,1444,924,25.2071,6.4184,0.5941,0.2362,0.13
chr18,1680001,1700000,1690171,1836,1174,42.921,9.8165,0.6277,0.3315,0.184
chr18,1685001,1705000,1695125,1965,1236,55.6026,10.1837,0.6904,0.4309,0.2698
chr18,1690001,1710000,1700694,2115,1332,62.278,8.9981,0.7475,0.5138,0.3444
chr18,1695001,1715000,1705140,2073,1301,58.8361,8.4609,0.7485,0.5859,0.3683
chr18,1700001,1720000,1709303,2088,1287,47.0816,6.9026,0.7443,0.5798,0.3409
chr18,1705001,1725000,1714706,2130,1316,39.5947,10.6078,0.5774,0.4769,0.2628
chr18,1710001,1730000,1720381,1996,1199,30.4869,11.7366,0.4441,0.408,0.1914
chr18,1715001,1735000,1724925,1991,1178,26.859,12.3213,0.371,0.3667,0.1618
chr18,1720001,1740000,1729632,2039,1226,30.0735,12.0698,0.4272,0.3624,0.1893
chr18,1725001,1745000,1735268,2050,1256,30.4248,10.1197,0.5008,0.4071,0.2196
chr18,1730001,1750000,1740337,2057,1272,30.4251,10.012,0.5048,0.3822,0.225
chr18,1735001,1755000,1745161,2171,1362,36.4002,10.4604,0.5536,0.4289,0.2734
chr18,1740001,1760000,1749664,2170,1357,34.7196,11.6472,0.4976,0.4189,0.2408
chr18,1745001,1765000,1754759,2082,1269,33.5393,10.6021,0.5196,0.4657,0.2375
chr18,1750001,1770000,1759802,2064,1279,37.796,11.1757,0.5436,0.5194,0.2642
chr18,1755001,1775000,1765318,2083,1272,38.3337,12.5742,0.506,0.4767,0.2394
chr18,1760001,1780000,1770061,2085,1272,44.512,12.5057,0.5613,0.502,0.2876
chr18,1765001,1785000,1773887,1844,1141,44.2203,10.5445,0.6149,0.5303,0.3368
chr18,1770001,1790000,1778881,1762,1099,39.8972,10.7751,0.5747,0.496,0.2997
chr18,1775001,1795000,1785343,1687,1058,36.5634,11.0466,0.536,0.4687,0.2571
chr18,1780001,1800000,1791657,1793,1122,32.4506,10.4452,0.513,0.4416,0.238
chr18,1785001,1805000,1795906,2133,1317,31.8841,12.4867,0.4372,0.3452,0.1888
chr18,1790001,1810000,1800381,2255,1370,31.3735,9.6884,0.5281,0.3701,0.2118
chr18,1795001,1815000,1803228,1903,1170,22.9471,6.0916,0.5805,0.3567,0.2169
chr18,1800001,1820000,1808396,1652,1017,22.3312,5.1748,0.6237,0.3743,0.2276
chr18,1805001,1825000,1815659,1643,1009,26.3124,5.2719,0.6662,0.4134,0.2442
chr18,1810001,1830000,1822113,1602,992,28.2373,5.8891,0.6549,0.383,0.2522
chr18,1815001,1835000,1825839,1993,1225,31.7896,6.9313,0.642,0.3664,0.2475
chr18,1820001,1840000,1829726,2138,1330,28.5634,9.7849,0.4897,0.2947,0.1932
chr18,1825001,1845000,1834929,2036,1257,20.6258,9.7578,0.3577,0.1949,0.132
chr18,1830001,1850000,1839759,1996,1193,20.2739,8.819,0.3937,0.1937,0.1365
chr18,1835001,1855000,1845052,1969,1156,22.0725,8.5688,0.4407,0.1911,0.1355
chr18,1840001,1860000,1850095,1984,1145,22.4403,6.7355,0.5383,0.2138,0.1519
chr18,1845001,1865000,1855049,2004,1170,24.6448,5.782,0.6199,0.2602,0.1832
chr18,1850001,1870000,1859246,1889,1137,23.0957,5.7504,0.6013,0.2362,0.1648
chr18,1855001,1875000,1865060,1951,1181,24.1931,6.2021,0.5919,0.2334,0.1617
chr18,1860001,1880000,1870904,2122,1310,30.4207,7.5867,0.6008,0.2596,0.1783
chr18,1865001,1885000,1876049,2216,1376,35.6729,9.3314,0.5853,0.2779,0.1872
chr18,1870001,1890000,1879848,2399,1506,46.655,11.9098,0.5933,0.3558,0.217
chr18,1875001,1895000,1884483,2337,1495,43.9667,12.4938,0.5574,0.3968,0.2258
chr18,1880001,1900000,1889654,2153,1345,39.3583,11.7084,0.5414,0.4195,0.2116
chr18,1885001,1905000,1895220,2133,1306,40.5132,12.3599,0.5325,0.385,0.2078
chr18,1890001,1910000,1899558,1946,1150,30.7132,12.2224,0.4307,0.301,0.1689
chr18,1895001,1915000,1905238,2042,1203,35.9386,12.5008,0.4839,0.2945,0.182
chr18,1900001,1920000,1909540,1917,1165,31.8157,11.1579,0.4807,0.2461,0.175
chr18,1905001,1925000,1914785,1727,1066,27.4678,7.6496,0.5643,0.257,0.1839
chr18,1910001,1930000,1919004,1781,1114,34.6217,6.0677,0.7018,0.3483,0.2396
chr18,1915001,1935000,1925429,1664,1013,33.906,5.4203,0.7243,0.4141,0.2822
chr18,1920001,1940000,1930182,1720,1033,40.4266,5.4785,0.7613,0.5185,0.3356
chr18,1925001,1945000,1935730,1949,1186,43.7165,9.0447,0.6571,0.5015,0.3096
chr18,1930001,1950000,1940066,1998,1218,42.2156,8.0746,0.6789,0.4587,0.2795
chr18,1935001,1955000,1945124,2023,1268,53.4457,8.2112,0.7337,0.508,0.3123
chr18,1940001,1960000,1949759,2144,1330,59.0701,9.7942,0.7156,0.5102,0.3117
chr18,1945001,1965000,1954412,1814,1117,53.4196,6.7702,0.775,0.5378,0.3341
chr18,1950001,1970000,1956831,1381,855,42.208,6.0363,0.7498,0.5738,0.3678
chr18,1955001,1975000,1964156,1323,817,29.251,6.6383,0.6301,0.4127,0.2578
chr18,1960001,1980000,1971341,1114,682,19.9256,4.359,0.641,0.3507,0.2243
chr18,1965001,1985000,1974906,892,549,13.9338,3.4139,0.6064,0.3261,0.2038
chr18,1970001,1990000,1978911,1230,752,17.1632,4.6266,0.5753,0.2862,0.1806
chr18,1975001,1995000,1987194,1431,873,21.6893,7.313,0.4957,0.3065,0.187
chr18,1980001,2000000,1992919,1698,1045,23.5921,10.5218,0.3831,0.2199,0.1428
chr18,1985001,2005000,1995610,2141,1306,30.2642,12.9581,0.4004,0.2139,0.1392
chr18,1990001,2010000,1999548,2362,1435,34.7131,16.7074,0.3502,0.1907,0.1283
chr18,1995001,2015000,2005017,2300,1388,33.2418,14.8831,0.3815,0.171,0.1235
chr18,2000001,2020000,2009778,2134,1285,28.8994,12.228,0.4054,0.1514,0.113
chr18,2005001,2025000,2013888,1955,1167,27.4506,10.6065,0.4426,0.1609,0.1241
chr18,2010001,2030000,2019712,1924,1169,39.1651,7.2186,0.6887,0.2857,0.2158
chr18,2015001,2035000,2026029,1939,1185,42.6253,7.568,0.6984,0.3409,0.2453
chr18,2020001,2040000,2030625,1987,1226,50.5626,8.6061,0.7091,0.4583,0.2903
chr18,2025001,2045000,2034510,2103,1305,54.0865,9.6576,0.697,0.5124,0.308
chr18,2030001,2050000,2039388,2041,1260,41.83,10.3078,0.6046,0.4809,0.2644
chr18,2035001,2055000,2044734,1856,1133,34.3517,8.6363,0.5982,0.4656,0.2553
chr18,2040001,2060000,2047840,1451,888,23.4891,6.2224,0.5811,0.4061,0.2409
chr18,2045001,2065000,2053329,1306,771,18.4377,7.2419,0.436,0.2998,0.1671
chr18,2050001,2070000,2060940,1361,799,16.1917,7.0872,0.3911,0.1753,0.111
chr18,2055001,2075000,2067204,1333,775,18.4808,6.1599,0.5,0.2122,0.1373
chr18,2060001,2080000,2070619,1756,1038,25.66,8.5383,0.5007,0.24,0.1476
chr18,2065001,2085000,2073881,1757,1063,24.3203,6.6544,0.5703,0.2325,0.1541
chr18,2070001,2090000,2080142,1768,1066,27.1773,6.7325,0.6029,0.2709,0.1828
chr18,2075001,2095000,2085253,1902,1156,30.4249,9.559,0.5219,0.24,0.1653
chr18,2080001,2100000,2090779,1950,1185,30.553,9.8875,0.511,0.2304,0.1687
chr18,2085001,2105000,2094240,2006,1250,34.5757,12.4528,0.4704,0.2509,0.174
chr18,2090001,2110000,2099142,1887,1206,34.4516,12.5882,0.4648,0.293,0.1955
chr18,2095001,2115000,2104299,1720,1140,30.2148,10.6157,0.48,0.3693,0.2294
chr18,2100001,2120000,2109900,1521,1016,25.8981,10.8021,0.4113,0.3422,0.1862
chr18,2105001,2125000,2115371,1663,1095,28.6185,9.8346,0.4885,0.3625,0.2163
chr18,2110001,2130000,2121123,1788,1144,29.8845,9.3899,0.5218,0.3459,0.215
chr18,2115001,2135000,2125893,1955,1207,29.6434,10.2162,0.4874,0.2637,0.1774
chr18,2120001,2140000,2130236,2160,1334,29.8389,10.3723,0.4841,0.2458,0.1749
chr18,2125001,2145000,2134558,2079,1272,27.0837,9.8686,0.4659,0.1839,0.141
chr18,2130001,2150000,2139762,2052,1248,30.3816,11.7247,0.4431,0.1812,0.1398
chr18,2135001,2155000,2143791,1789,1099,26.5002,9.8578,0.4577,0.1825,0.1373
chr18,2140001,2160000,2149326,1644,1001,25.9718,8.7922,0.4942,0.1711,0.1354
chr18,2145001,2165000,2155116,1769,1088,24.1198,7.8451,0.5091,0.2055,0.1546
chr18,2150001,2170000,2161247,1796,1151,18.4876,6.4757,0.4812,0.1807,0.1283
chr18,2155001,2175000,2165212,1996,1222,20.7315,6.9918,0.4956,0.2155,0.1553
chr18,2160001,2180000,2169186,1957,1207,21.3508,7.2854,0.4912,0.2762,0.1856
chr18,2165001,2185000,2173808,1769,1082,20.5899,6.8502,0.5007,0.2704,0.1842
chr18,2170001,2190000,2178764,1473,862,18.395,6.0205,0.5068,0.279,0.2008
chr18,2175001,2195000,2185130,1467,923,20.0257,6.1711,0.5289,0.2541,0.1847
chr18,2180001,2200000,2191050,1631,1017,22.5089,8.8292,0.4365,0.2283,0.1564
chr18,2185001,2205000,2194771,1477,918,20.2294,8.6739,0.3998,0.2098,0.1425
chr18,2190001,2210000,2198868,1595,1000,20.6107,10.6345,0.3193,0.1641,0.1074
chr18,2195001,2215000,2205332,1724,1081,27.4128,12.856,0.3615,0.2205,0.1449
chr18,2200001,2220000,2210935,1557,973,26.7533,8.9512,0.4986,0.2815,0.1967
chr18,2205001,2225000,2215360,1901,1213,31.5141,10.0476,0.5165,0.2789,0.2008
chr18,2210001,2230000,2219466,1959,1247,32.8205,8.333,0.595,0.322,0.2382
chr18,2215001,2235000,2225479,1906,1212,27.4706,8.6967,0.5191,0.2827,0.1949
chr18,2220001,2240000,2229941,2042,1283,26.8356,9.256,0.4871,0.2337,0.1649
chr18,2225001,2245000,2235354,2037,1274,26.1589,10.8297,0.4144,0.2037,0.1393
chr18,2230001,2250000,2238862,1870,1176,23.088,9.4321,0.4199,0.1871,0.1327
chr18,2235001,2255000,2244529,1837,1163,19.752,7.3984,0.455,0.1572,0.1199
chr18,2240001,2260000,2249690,1720,1098,21.8706,7.1144,0.5091,0.2114,0.1515
chr18,2245001,2265000,2255451,1580,998,22.2213,5.9273,0.5789,0.2641,0.1789
chr18,2250001,2270000,2258942,1604,1008,23.3941,6.2249,0.5797,0.2896,0.1896
chr18,2255001,2275000,2265426,1588,981,26.2702,5.9295,0.6317,0.3812,0.2463
chr18,2260001,2280000,2268783,1312,810,19.4685,4.9193,0.5966,0.3522,0.2393
chr18,2265001,2285000,2275567,1395,829,17.8256,3.6454,0.6604,0.2986,0.2225
chr18,2270001,2290000,2281447,1741,1056,19.762,7.3123,0.4598,0.1654,0.125
chr18,2275001,2295000,2286745,1668,1031,22.1351,8.2004,0.4594,0.1713,0.1282
chr18,2280001,2300000,2290311,2177,1353,27.4348,10.3434,0.4524,0.1589,0.1154
chr18,2285001,2305000,2294927,2223,1425,29.2156,12.186,0.4113,0.1488,0.1066
chr18,2290001,2310000,2299783,1985,1259,25.3661,11.5298,0.375,0.119,0.0874
chr18,2295001,2315000,2304391,2064,1271,15.8256,9.8389,0.2333,0.0444,0.0342
chr18,2300001,2320000,2310033,1963,1224,22.579,9.9491,0.3883,0.0964,0.0742
chr18,2305001,2325000,2315567,1988,1206,31.6334,8.3841,0.581,0.1765,0.1406
chr18,2310001,2330000,2319692,1985,1217,35.9842,7.2519,0.6645,0.2616,0.2058
chr18,2315001,2335000,2324644,1943,1198,40.7078,7.271,0.6969,0.3811,0.2828
chr18,2320001,2340000,2330139,1966,1184,37.7283,7.6596,0.6625,0.3479,0.2439
chr18,2325001,2345000,2334995,1728,1063,25.3999,7.882,0.5263,0.246,0.1594
chr18,2330001,2350000,2340194,1880,1185,22.2907,8.6696,0.44,0.1538,0.1006
chr18,2335001,2355000,2345019,1859,1213,19.1083,7.9894,0.4103,0.1282,0.0857
chr18,2340001,2360000,2350188,1705,1138,9.8213,5.5963,0.274,0.0495,0.0379
chr18,2345001,2365000,2354263,1806,1205,12.1547,4.3983,0.4686,0.0676,0.0533
chr18,2350001,2370000,2359453,1625,1083,12.2345,1.2539,0.8141,0.0966,0.0777
chr18,2355001,2375000,2364503,1533,1022,10.034,1.0313,0.8136,0.0732,0.0603
chr18,2360001,2380000,2369410,1463,983,12.6894,0.6731,0.8993,0.0984,0.0789
chr18,2365001,2385000,2375910,1573,1024,10.9804,1.8732,0.7085,0.088,0.0712
chr18,2370001,2390000,2380564,1527,990,11.0582,3.831,0.4854,0.0905,0.0729
chr18,2375001,2395000,2385950,1740,1077,18.3999,7.2668,0.4338,0.15,0.1106
chr18,2380001,2400000,2390364,1918,1151,22.2597,9.0,0.4242,0.1785,0.1303
chr18,2385001,2405000,2394682,1671,1013,22.8584,9.0055,0.4348,0.2099,0.1543
chr18,2390001,2410000,2396296,1354,796,19.1789,6.8435,0.474,0.2189,0.164
chr18,2395001,2415000,2404505,1331,811,19.7663,5.9781,0.5356,0.2348,0.1797
chr18,2400001,2420000,2412181,1401,850,26.6738,6.6683,0.6,0.3467,0.2602
chr18,2405001,2425000,2416919,1504,934,34.1,6.2311,0.691,0.464,0.3162
chr18,2410001,2430000,2419352,1945,1243,51.2862,7.4881,0.7452,0.5126,0.3602
chr18,2415001,2435000,2424109,1776,1139,49.1126,5.7938,0.789,0.5831,0.3997
chr18,2420001,2440000,2429781,1617,1069,42.6793,6.1475,0.7482,0.5396,0.362
chr18,2425001,2445000,2434199,1485,953,37.1165,5.7284,0.7326,0.5085,0.3514
chr18,2430001,2450000,2441000,1656,1010,31.2929,7.9773,0.5937,0.3902,0.2547
chr18,2435001,2455000,2444242,1415,849,26.2276,7.649,0.5484,0.3723,0.2414
chr18,2440001,2460000,2450232,1408,826,23.5181,6.2958,0.5777,0.302,0.2094
chr18,2445001,2465000,2454220,1508,910,27.9856,7.4112,0.5813,0.3015,0.2081
chr18,2450001,2470000,2461592,1326,819,23.0765,5.8712,0.5944,0.2776,0.198
chr18,2455001,2475000,2463554,1345,830,24.1738,6.0603,0.5991,0.2876,0.2019
chr18,2460001,2480000,2469783,1398,889,25.2847,7.6589,0.535,0.3364,0.2064
chr18,2465001,2485000,2475907,1624,1029,26.6012,8.3556,0.5219,0.357,0.2099
chr18,2470001,2490000,2481067,1545,979,24.9024,8.0701,0.5105,0.3161,0.1925
chr18,2475001,2495000,2484189,1726,1089,29.4017,8.206,0.5636,0.3162,0.2036
chr18,2480001,2500000,2489222,1689,1058,30.6454,7.6244,0.6015,0.2984,0.2053
chr18,2485001,2505000,2495186,1449,903,24.8138,5.7105,0.6258,0.2456,0.1766
chr18,2490001,2510000,2500459,1536,967,22.7439,5.2744,0.6235,0.2074,0.1532
chr18,2495001,2515000,2504377,1480,925,16.6456,4.7488,0.5561,0.142,0.1093
chr18,2500001,2520000,2510442,1538,935,15.2494,4.958,0.5093,0.1101,0.0868
chr18,2505001,2525000,2515401,1682,1002,16.3054,5.9613,0.4646,0.111,0.0898
chr18,2510001,2530000,2520505,1622,949,20.3131,6.4138,0.52,0.1693,0.1259
chr18,2515001,2535000,2525039,1890,1125,27.4918,8.6486,0.5214,0.2333,0.1624
chr18,2520001,2540000,2530219,1938,1175,25.3023,8.3374,0.5043,0.2418,0.1625
chr18,2525001,2545000,2534026,1625,994,21.3322,7.4172,0.484,0.2444,0.1573
chr18,2530001,2550000,2538075,1540,941,18.3806,7.8977,0.3989,0.2083,0.1336
chr18,2535001,2555000,2544976,1491,920,18.0313,7.385,0.4189,0.2062,0.133
chr18,2540001,2560000,2552111,1525,956,21.4903,7.2675,0.4946,0.2081,0.1453
chr18,2545001,2565000,2555792,1865,1187,24.4147,8.4147,0.4874,0.162,0.1188
chr18,2550001,2570000,2559746,2039,1311,38.3802,9.159,0.6147,0.254,0.1844
chr18,2555001,2575000,2564749,2084,1363,51.5585,8.3461,0.7214,0.3416,0.2399
chr18,2560001,2580000,2570021,2037,1338,54.435,6.7571,0.7792,0.4314,0.2909
chr18,2565001,2585000,2574588,1939,1262,53.3166,6.9818,0.7684,0.5386,0.3374
chr18,2570001,2590000,2579035,1824,1202,44.7025,6.8956,0.7327,0.4732,0.3034
chr18,2575001,2595000,2585071,1849,1262,33.7684,11.2642,0.4997,0.3039,0.1954
chr18,2580001,2600000,2589748,1670,1175,35.0311,12.0273,0.4888,0.2995,0.1954
chr18,2585001,2605000,2593579,1399,1019,33.2764,11.5858,0.4835,0.3026,0.201
chr18,2590001,2610000,2598436,1338,963,28.7895,9.9063,0.488,0.3063,0.1872
chr18,2595001,2615000,2606838,1363,873,26.9706,5.3555,0.6687,0.3911,0.2439
chr18,2600001,2620000,2612448,1514,933,22.6261,5.6768,0.5989,0.3406,0.2031
chr18,2605001,2625000,2615457,1782,1087,28.4965,5.2896,0.6869,0.3788,0.2197
chr18,2610001,2630000,2619249,1916,1164,33.6807,5.8934,0.7022,0.3825,0.2317
chr18,2615001,2635000,2623576,1512,946,27.6356,5.9719,0.6446,0.3733,0.217
chr18,2620001,2640000,2630137,1547,961,30.4643,6.4661,0.6498,0.4392,0.2416
chr18,2625001,2645000,2634857,1435,900,24.2151,7.3981,0.532,0.367,0.201
chr18,2630001,2650000,2641283,1530,967,21.2769,8.6262,0.4231,0.2724,0.165
chr18,2635001,2655000,2645280,1884,1174,23.3633,9.7329,0.4118,0.2247,0.1455
chr18,2640001,2660000,2650048,1693,1058,17.5828,8.5989,0.3431,0.1532,0.1083
chr18,2645001,2665000,2654353,1809,1129,22.4564,8.2094,0.4646,0.2298,0.1615
chr18,2650001,2670000,2659478,1697,1051,21.0234,7.8529,0.4561,0.2421,0.1584
chr18,2655001,2675000,2665324,1557,961,27.4192,6.8801,0.5988,0.3668,0.238
chr18,2660001,2680000,2670305,1693,1031,30.2329,6.754,0.6348,0.4138,0.2571
chr18,2665001,2685000,2675587,1788,1066,31.9569,6.4402,0.6645,0.3688,0.2448
chr18,2670001,2690000,2680660,1880,1124,41.6439,4.8034,0.7932,0.4581,0.3157
chr18,2675001,2695000,2685106,1967,1201,39.1751,5.1041,0.7695,0.4119,0.2922
chr18,2680001,2700000,2689854,2008,1263,40.85,6.0547,0.7418,0.3904,0.2703
chr18,2685001,2705000,2694881,1977,1253,36.2748,8.3404,0.6261,0.3024,0.2156
chr18,2690001,2710000,2699827,1934,1203,26.9053,9.8708,0.4632,0.1905,0.1386
chr18,2695001,2715000,2705163,2031,1251,28.9784,10.6923,0.4609,0.1913,0.1377
chr18,2700001,2720000,2710240,2041,1221,27.7728,10.8609,0.4377,0.1693,0.1295
chr18,2705001,2725000,2713148,1662,996,23.9952,7.7354,0.5124,0.2133,0.1611
chr18,2710001,2730000,2719082,1716,1019,21.5204,7.4244,0.487,0.1553,0.1199
chr18,2715001,2735000,2725294,1572,917,13.5048,5.7655,0.4016,0.0799,0.0659
chr18,2720001,2740000,2731612,1495,898,13.597,5.6151,0.4155,0.0752,0.0572
chr18,2725001,2745000,2734445,1740,1032,17.2416,6.1982,0.4711,0.0853,0.0662
chr18,2730001,2750000,2740509,1799,1102,16.9309,6.6053,0.4387,0.0839,0.0641
chr18,2735001,2755000,2745190,1765,1094,16.3746,7.5449,0.3691,0.0768,0.0562
chr18,2740001,2760000,2750030,1724,1037,12.8454,7.5513,0.2596,0.0481,0.0394
chr18,2745001,2765000,2754418,1823,1115,10.9673,7.1459,0.211,0.0374,0.0309
chr18,2750001,2770000,2759982,1632,969,11.1174,5.8733,0.3086,0.0591,0.05
chr18,2755001,2775000,2764782,1612,962,11.9906,4.7564,0.432,0.0853,0.0757
chr18,2760001,2780000,2769549,1587,968,14.2918,3.8202,0.5782,0.1321,0.1132
chr18,2765001,2785000,2775103,1561,961,15.2431,5.7286,0.4537,0.1005,0.0812
chr18,2770001,2790000,2779705,1467,897,15.5023,5.2219,0.4961,0.1057,0.0865
chr18,2775001,2795000,2785303,1510,918,15.9885,6.8052,0.4029,0.1006,0.0795
chr18,2780001,2800000,2790353,1532,924,12.9484,7.3651,0.2749,0.0652,0.0495
chr18,2785001,2805000,2796013,1570,925,14.6971,5.9612,0.4229,0.111,0.0873
chr18,2790001,2810000,2800531,1770,1048,13.2547,6.6088,0.3346,0.0866,0.0644
chr18,2795001,2815000,2805579,1837,1103,15.0569,6.8972,0.3717,0.0918,0.0671
chr18,2800001,2820000,2810303,1942,1161,18.5925,8.1642,0.3897,0.1145,0.0805
chr18,2805001,2825000,2814696,1818,1083,17.3519,8.5469,0.34,0.1287,0.0799
chr18,2810001,2830000,2820050,1835,1131,23.556,12.6019,0.303,0.1456,0.0867
chr18,2815001,2835000,2824650,1643,1003,22.7734,11.0544,0.3464,0.2042,0.1169
chr18,2820001,2840000,2830685,1645,1006,20.7955,13.8514,0.2004,0.1173,0.0677
chr18,2825001,2845000,2834146,1593,988,19.8127,13.1436,0.2024,0.1017,0.0647
chr18,2830001,2850000,2839493,1390,861,17.7813,8.8357,0.3361,0.1443,0.1045
chr18,2835001,2855000,2843378,1327,826,19.6695,9.6613,0.3412,0.1446,0.1076
chr18,2840001,2860000,2850732,1257,796,27.3451,5.7734,0.6513,0.2837,0.2362
chr18,2845001,2865000,2856466,1480,905,30.8235,6.9931,0.6302,0.2652,0.2159
chr18,2850001,2870000,2860330,1466,878,30.5564,6.7341,0.6388,0.2726,0.2224
chr18,2855001,2875000,2864478,1666,961,28.9666,7.9564,0.569,0.2314,0.1843
chr18,2860001,2880000,2869744,1715,963,21.9671,8.6084,0.4369,0.1489,0.1174
chr18,2865001,2885000,2875389,1670,971,19.4941,7.345,0.4527,0.1263,0.1002
chr18,2870001,2890000,2879744,1826,1077,20.9126,7.2449,0.4854,0.1187,0.0926
chr18,2875001,2895000,2884904,1898,1155,22.5513,6.6138,0.5465,0.1248,0.0957
chr18,2880001,2900000,2889833,1853,1146,26.0171,5.3793,0.6573,0.1677,0.125
chr18,2885001,2905000,2895216,1923,1158,27.6912,6.4311,0.6231,0.1871,0.1366
chr18,2890001,2910000,2900109,1977,1181,31.1456,9.1452,0.546,0.2181,0.1578
chr18,2895001,2915000,2904940,1888,1138,33.534,9.067,0.5743,0.2821,0.2056
chr18,2900001,2920000,2909706,1937,1121,32.6291,8.61,0.5824,0.2806,0.2103
chr18,2905001,2925000,2914292,1754,1024,30.1779,8.3939,0.5648,0.3097,0.222
chr18,2910001,2930000,2919153,1561,910,26.7017,6.3844,0.6141,0.3476,0.2406
chr18,2915001,2935000,2924689,1586,926,27.3497,6.545,0.6138,0.3774,0.2313
chr18,2920001,2940000,2930677,1539,938,34.4845,8.4082,0.6079,0.4396,0.251
chr18,2925001,2945000,2935541,1616,993,33.6167,9.2288,0.5692,0.3689,0.2265
chr18,2930001,2950000,2939885,1757,1072,31.7112,10.1016,0.5168,0.3033,0.1921
chr18,2935001,2955000,2945034,1766,1047,26.1616,12.7798,0.3436,0.1827,0.1223
chr18,2940001,2960000,2950007,1787,1093,28.2803,12.7259,0.3793,0.1936,0.1454
chr18,2945001,2965000,2955264,1892,1113,37.7593,12.6331,0.4986,0.2555,0.1928
chr18,2950001,2970000,2960458,2015,1201,48.4201,12.5484,0.5884,0.3195,0.2201
chr18,2955001,2975000,2964331,1865,1133,50.0056,18.4219,0.4616,0.2936,0.1836
chr18,2960001,2980000,2969816,1980,1157,59.9084,19.536,0.5082,0.3375,0.2102
chr18,2965001,2985000,2974872,1906,1145,60.4215,19.3355,0.5151,0.3822,0.229
chr18,2970001,2990000,2980069,1700,999,52.7462,19.026,0.4698,0.3424,0.219
chr18,2975001,2995000,2984194,1811,1060,66.6339,8.2981,0.7785,0.4836,0.3541
chr18,2980001,3000000,2989460,1566,923,46.8531,5.5402,0.7885,0.4582,0.3164
chr18,2985001,3005000,2994501,1414,846,39.5286,5.0866,0.772,0.4292,0.2725
chr18,2990001,3010000,2999552,1400,831,43.4988,4.0869,0.8282,0.4837,0.3136
chr18,2995001,3015000,3005486,1367,827,34.1224,6.1637,0.694,0.3398,0.2142
chr18,3000001,3020000,3010510,1412,808,31.8157,7.3207,0.6259,0.2687,0.1813
chr18,3005001,3025000,3015885,1619,886,36.2224,10.8016,0.5406,0.209,0.1565
chr18,3010001,3030000,3020918,1800,991,29.8995,11.2375,0.4537,0.156,0.1147
chr18,3015001,3035000,3025743,1960,1060,28.2226,11.9319,0.4057,0.1551,0.1155
chr18,3020001,3040000,3029958,2071,1147,32.7026,12.1204,0.4592,0.1922,0.1418
chr18,3025001,3045000,3034457,1971,1131,33.1529,10.8353,0.5074,0.2384,0.174
chr18,3030001,3050000,3039082,1779,1049,33.1393,12.8692,0.4406,0.2309,0.1648
chr18,3035001,3055000,3044648,1702,1011,31.8397,11.8354,0.458,0.2224,0.1608
chr18,3040001,3060000,3048667,1387,865,23.9433,9.8119,0.4186,0.2043,0.1409
