scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr1,1595001,1615000,1604934,16845,1027,28.2371,5.3204,0.6829,0.2135,0.1756
chr1,1600001,1620000,1609935,17042,1012,25.5931,4.8358,0.6822,0.2077,0.1651
chr1,1605001,1625000,1614988,16802,934,12.4615,3.1314,0.5984,0.1086,0.081
chr1,1610001,1630000,1619799,15796,863,10.1687,3.7829,0.4577,0.0935,0.0658
chr1,1615001,1635000,1624778,15572,828,9.4558,5.0919,0.3,0.0795,0.0514
chr1,1620001,1640000,1629992,15050,892,9.3436,5.2801,0.2779,0.0782,0.0496
chr1,1625001,1645000,1635442,14805,944,10.1821,6.6154,0.2123,0.066,0.0452
chr1,1630001,1650000,1640177,15430,941,11.9823,7.7393,0.2151,0.0709,0.0454
chr1,1635001,1655000,1645256,15974,1032,14.1741,7.967,0.2803,0.0851,0.0573
chr1,1640001,1660000,1650001,16035,979,16.668,8.5481,0.322,0.0995,0.0703
chr1,1645001,1665000,1654950,16018,922,19.6032,8.68,0.3862,0.1377,0.0975
chr1,1650001,1670000,1659923,16097,905,22.5839,10.4139,0.3688,0.1689,0.1155
chr1,1655001,1675000,1665253,15964,857,25.5387,12.32,0.3492,0.1905,0.1321
chr1,1660001,1680000,1670350,16632,862,24.7463,10.7391,0.3947,0.2177,0.1558
chr1,1665001,1685000,1675306,17310,888,21.406,11.1728,0.3141,0.1274,0.0971
chr1,1670001,1690000,1680047,17447,820,19.9718,7.7688,0.4399,0.117,0.1003
chr1,1675001,1695000,1685009,17875,820,16.1475,6.2168,0.444,0.0761,0.0631
chr1,1680001,1700000,1690098,18042,838,16.4507,7.425,0.378,0.0632,0.0526
chr1,1685001,1705000,1695014,17779,784,15.2982,5.7306,0.455,0.0778,0.0636
chr1,1690001,1710000,1699819,18025,870,16.9588,5.1546,0.5338,0.11,0.09
chr1,1695001,1715000,1704700,17508,777,20.582,3.5506,0.7057,0.2194,0.1926
chr1,1700001,1720000,1710023,17399,831,23.1803,3.6389,0.7286,0.3274,0.2625
chr1,1705001,1725000,1714985,17162,882,27.9206,2.8596,0.8142,0.4219,0.3346
chr1,1710001,1730000,1720029,17049,888,32.237,3.9395,0.7822,0.5287,0.3848
chr1,1715001,1735000,1725016,17460,970,37.5986,3.4936,0.83,0.563,0.4095
chr1,1720001,1740000,1730120,17178,915,34.0692,4.0962,0.7853,0.4863,0.3445
chr1,1725001,1745000,1735044,17576,908,29.4299,6.6622,0.6308,0.36,0.2401
chr1,1730001,1750000,1740020,17668,894,24.1439,9.3116,0.4433,0.216,0.1447
chr1,1735001,1755000,1745085,17594,868,15.2325,9.8445,0.2149,0.0896,0.0572
chr1,1740001,1760000,1749740,17180,884,23.4632,10.8811,0.3664,0.1963,0.1268
chr1,1745001,1765000,1754980,17219,942,31.1303,9.8328,0.5199,0.33,0.2103
chr1,1750001,1770000,1760107,17250,953,29.8415,8.2192,0.5681,0.3963,0.2261
chr1,1755001,1775000,1765392,17620,982,32.3904,8.061,0.6014,0.4693,0.2364
chr1,1760001,1780000,1769806,17818,994,28.5313,6.1346,0.6461,0.4697,0.2221
chr1,1765001,1785000,1774434,16874,961,25.3746,6.5907,0.5876,0.4156,0.1902
chr1,1770001,1790000,1779347,16143,950,31.8452,5.5617,0.7026,0.5146,0.2703
chr1,1775001,1795000,1784398,14582,836,30.6067,5.4303,0.6986,0.5342,0.296
chr1,1780001,1800000,1789688,14020,771,27.2207,5.4999,0.6638,0.5188,0.2902
chr1,1785001,1805000,1794523,13559,689,23.4219,4.8357,0.6577,0.5209,0.3047
chr1,1790001,1810000,1799793,13139,614,16.0692,5.7948,0.4699,0.3724,0.189
chr1,1795001,1815000,1805162,13614,721,19.5697,6.4783,0.5026,0.3746,0.2177
chr1,1800001,1820000,1810567,14177,697,21.1248,5.835,0.5671,0.4423,0.2596
chr1,1805001,1825000,1814857,13875,712,23.2482,5.5074,0.617,0.4769,0.2974
chr1,1810001,1830000,1819032,13154,741,36.4336,3.5972,0.8203,0.6525,0.4363
chr1,1815001,1835000,1823401,11440,587,31.0839,2.5547,0.8481,0.6737,0.4201
chr1,1820001,1840000,1829671,10220,575,29.478,4.7524,0.7223,0.5976,0.3772
chr1,1825001,1845000,1835420,10529,574,32.4624,4.7907,0.7428,0.61,0.3833
chr1,1830001,1850000,1840484,10661,575,22.1761,5.8829,0.5807,0.4343,0.2568
chr1,1835001,1855000,1845215,11921,666,23.765,8.3092,0.4819,0.402,0.2336
chr1,1840001,1860000,1850207,12248,694,29.1079,6.8654,0.6183,0.4898,0.3095
chr1,1845001,1865000,1855217,12024,701,29.2615,6.5652,0.6335,0.5048,0.316
chr1,1850001,1870000,1859915,12435,682,27.0794,6.7461,0.6011,0.5186,0.3137
chr1,1855001,1875000,1864966,12161,653,27.988,4.7811,0.7082,0.5432,0.3536
chr1,1860001,1880000,1870359,12360,670,23.3599,5.0705,0.6433,0.445,0.2809
chr1,1865001,1885000,1874117,10831,545,15.4026,4.5348,0.5451,0.3535,0.2086
chr1,1870001,1890000,1879857,10930,565,13.1647,7.4495,0.2772,0.2034,0.1062
chr1,1875001,1895000,1883634,8962,457,8.0841,6.8396,0.0834,0.066,0.0306
chr1,1895001,1915000,1906714,10519,392,12.2193,11.3654,0.0362,0.0755,0.0201
chr1,1900001,1920000,1910324,12313,557,21.9754,13.6901,0.2323,0.3017,0.1232
chr1,1905001,1925000,1914394,12575,637,24.9277,14.3675,0.2687,0.3304,0.1415
chr1,1910001,1930000,1919831,12250,732,33.5943,12.0499,0.472,0.4941,0.2547
chr1,1915001,1935000,1925135,12173,689,29.4047,7.6029,0.5891,0.5167,0.2983
chr1,1920001,1940000,1928938,10720,582,21.175,5.5121,0.5869,0.5569,0.3009
chr1,1925001,1945000,1933868,10665,594,26.4047,4.7435,0.6954,0.5934,0.3639
chr1,1930001,1950000,1939226,9578,545,19.0162,3.8106,0.6661,0.4481,0.2873
chr1,1935001,1955000,1945630,9189,447,14.7157,2.7256,0.6874,0.3715,0.2738
chr1,1940001,1960000,1948688,8639,369,13.1022,2.4348,0.6866,0.3542,0.2678
chr1,1945001,1965000,1955685,9377,475,8.2938,4.5719,0.2893,0.147,0.0974
chr1,1950001,1970000,1961125,11064,523,11.6125,4.1015,0.478,0.3202,0.2104
chr1,1955001,1975000,1966193,11068,534,13.7805,3.3788,0.6062,0.4445,0.2741
chr1,1960001,1980000,1969505,13058,714,25.4844,4.5557,0.6967,0.5178,0.3359
chr1,1965001,1985000,1974482,12624,656,28.6001,3.5152,0.7811,0.5753,0.3854
chr1,1970001,1990000,1979463,11134,572,25.7955,3.792,0.7437,0.5452,0.3584
chr1,1975001,1995000,1983789,9880,536,24.1404,4.2024,0.7035,0.5247,0.3503
chr1,1980001,2000000,1990564,10786,584,21.2076,4.2215,0.668,0.5102,0.3125
chr1,1985001,2005000,1996207,10922,555,21.5306,3.698,0.7068,0.5676,0.3231
chr1,1990001,2010000,2001171,12027,631,25.798,4.2745,0.7157,0.5761,0.3395
chr1,1995001,2015000,2004519,13326,708,26.0057,6.054,0.6223,0.5428,0.2953
chr1,2000001,2020000,2009994,12553,680,21.0659,8.2268,0.4383,0.4442,0.2106
chr1,2005001,2025000,2014423,11794,653,16.8136,8.6576,0.3202,0.3422,0.1624
chr1,2010001,2030000,2020307,11921,738,18.0103,10.9202,0.2451,0.2545,0.1182
chr1,2015001,2035000,2025314,12323,773,23.486,9.3494,0.4305,0.3686,0.1882
chr1,2020001,2040000,2030342,12005,670,23.4452,6.7678,0.552,0.4352,0.243
chr1,2025001,2045000,2035321,13672,806,34.8164,6.1247,0.7008,0.5179,0.3188
chr1,2030001,2050000,2040732,14256,806,36.5841,3.9595,0.8047,0.5613,0.3488
chr1,2035001,2055000,2045503,14550,890,36.4384,5.7001,0.7295,0.5156,0.2978
chr1,2040001,2060000,2049475,14972,989,40.1964,8.345,0.6562,0.4958,0.2714
chr1,2045001,2065000,2054322,14042,755,26.2338,7.8323,0.5402,0.4311,0.2046
chr1,2050001,2070000,2059816,13364,676,20.7608,6.7408,0.5098,0.3987,0.1797
chr1,2055001,2075000,2064908,12822,502,15.1378,4.6136,0.5328,0.4327,0.1907
chr1,2060001,2080000,2070333,13438,569,16.859,2.2104,0.7682,0.4664,0.2486
chr1,2065001,2085000,2075026,13579,780,21.3071,4.8115,0.6316,0.4293,0.2125
chr1,2070001,2090000,2080124,13597,825,22.5856,5.7906,0.5919,0.4587,0.2245
chr1,2075001,2095000,2084939,14284,952,26.28,7.4481,0.5583,0.4395,0.2253
chr1,2080001,2100000,2090497,14511,884,23.5401,7.4577,0.5188,0.3283,0.1911
chr1,2085001,2105000,2095038,14675,824,25.4235,7.5608,0.5416,0.2956,0.1998
chr1,2090001,2110000,2100149,15366,724,19.9303,7.3758,0.4598,0.1963,0.1415
chr1,2095001,2115000,2105172,15910,678,15.6475,5.8163,0.458,0.1217,0.0976
chr1,2100001,2120000,2110518,16324,644,10.2155,4.8804,0.3534,0.0689,0.0547
chr1,2105001,2125000,2115042,16920,702,5.8446,2.3395,0.4283,0.042,0.0329
chr1,2110001,2130000,2119740,16547,675,6.0389,0.9531,0.7274,0.0636,0.0484
chr1,2115001,2135000,2123386,13797,509,4.2841,0.4105,0.8251,0.0693,0.0512
chr1,2120001,2140000,2129922,13790,577,4.9348,0.4084,0.8471,0.0627,0.0461
chr1,2125001,2145000,2135973,14435,512,4.2584,0.3136,0.8628,0.0527,0.0398
chr1,2130001,2150000,2141640,15390,706,6.3981,0.5294,0.8472,0.0519,0.0393
chr1,2135001,2155000,2145152,18607,847,7.8575,0.48,0.8849,0.0529,0.0399
chr1,2140001,2160000,2149941,18542,863,12.242,0.5153,0.9192,0.0839,0.0655
chr1,2145001,2165000,2154768,18116,944,12.6676,2.39,0.6826,0.0778,0.059
chr1,2150001,2170000,2160045,18268,959,15.4461,3.1644,0.6599,0.1104,0.082
chr1,2155001,2175000,2164919,17618,960,15.2082,3.3407,0.6398,0.1209,0.0896
chr1,2160001,2180000,2169917,17594,942,13.6014,3.2519,0.6141,0.1355,0.0956
chr1,2165001,2185000,2174691,17498,947,17.5244,2.9138,0.7149,0.2206,0.1558
chr1,2170001,2190000,2180117,17043,874,19.3228,2.3007,0.7872,0.301,0.1921
chr1,2175001,2195000,2185005,17318,873,23.5294,2.3902,0.8156,0.3549,0.2351
chr1,2180001,2200000,2190062,17185,803,20.4716,5.5277,0.5748,0.2375,0.1538
chr1,2185001,2205000,2194999,17503,711,17.9128,3.9524,0.6385,0.192,0.1362
chr1,2190001,2210000,2199891,17153,609,14.2205,4.9515,0.4835,0.1264,0.1042
chr1,2195001,2215000,2204708,16550,672,13.3128,7.5293,0.2775,0.0787,0.0651
chr1,2200001,2220000,2210018,16782,777,20.9471,7.8372,0.4555,0.1849,0.1416
chr1,2205001,2225000,2215015,16250,856,36.7292,10.4549,0.5568,0.3496,0.2467
chr1,2210001,2230000,2220153,16513,913,45.262,11.5589,0.5931,0.4646,0.257
chr1,2215001,2235000,2225190,17619,968,62.2693,9.2527,0.7413,0.6819,0.373
chr1,2220001,2240000,2229956,16884,936,79.1453,10.2112,0.7714,0.7446,0.4222
chr1,2225001,2245000,2235035,17738,865,72.7236,8.5311,0.79,0.7387,0.42
chr1,2230001,2250000,2239626,17186,836,72.306,7.3371,0.8158,0.7239,0.4812
chr1,2235001,2255000,2244488,15413,694,61.6644,8.7308,0.7519,0.6945,0.401
chr1,2240001,2260000,2249804,16174,671,44.3975,5.8435,0.7674,0.6476,0.3498
chr1,2245001,2265000,2255436,15673,771,45.194,6.7909,0.7387,0.6045,0.3332
chr1,2250001,2270000,2260455,15976,826,38.5507,7.1026,0.6888,0.5574,0.2958
chr1,2255001,2275000,2264599,16707,925,39.6878,6.2767,0.7269,0.5388,0.3491
chr1,2260001,2280000,2269676,15981,957,39.0697,6.7018,0.7072,0.5376,0.3675
chr1,2265001,2285000,2274653,15240,879,31.5384,5.9389,0.6831,0.5251,0.3557
chr1,2270001,2290000,2279676,14471,837,32.2167,5.8919,0.6908,0.5532,0.3781
chr1,2275001,2295000,2283907,12723,713,23.4514,5.35,0.6285,0.5217,0.3126
chr1,2280001,2300000,2289443,11964,681,25.7922,5.4465,0.6513,0.5203,0.3354
chr1,2285001,2305000,2295667,12541,709,32.608,5.256,0.7224,0.6244,0.3918
chr1,2290001,2310000,2301093,12894,710,32.9651,4.7921,0.7462,0.6288,0.4072
chr1,2295001,2315000,2305351,14814,817,40.9574,7.3678,0.6951,0.5982,0.39
chr1,2300001,2320000,2309727,15333,844,41.5826,6.2507,0.7386,0.6022,0.3893
chr1,2305001,2325000,2314860,14846,780,32.3875,6.7215,0.6563,0.5167,0.3291
chr1,2310001,2330000,2319584,14441,773,29.5423,6.9719,0.6181,0.4816,0.3035
chr1,2315001,2335000,2324731,13714,751,23.3531,6.2968,0.5753,0.4347,0.2664
chr1,2320001,2340000,2329515,13036,649,15.2903,6.5941,0.3974,0.3027,0.1809
chr1,2325001,2345000,2335032,12957,676,18.1832,6.8859,0.4506,0.3393,0.2174
chr1,2330001,2350000,2341013,14663,693,17.4639,8.8893,0.3254,0.2415,0.1351
chr1,2335001,2355000,2345698,15261,665,17.6807,8.622,0.3444,0.2093,0.1329
chr1,2340001,2360000,2349805,15833,727,20.9152,10.8591,0.3165,0.2081,0.1257
chr1,2345001,2365000,2354539,16506,780,18.5637,14.8573,0.1109,0.0736,0.0406
chr1,2350001,2370000,2359802,14870,805,21.5787,13.5838,0.2274,0.1525,0.0942
chr1,2355001,2375000,2364802,14418,865,21.1067,13.114,0.2336,0.1798,0.0938
chr1,2360001,2380000,2370162,15431,840,21.1919,12.0857,0.2736,0.2385,0.1093
chr1,2365001,2385000,2375393,14948,790,25.9101,8.3002,0.5148,0.4974,0.2276
chr1,2370001,2390000,2379823,14858,737,24.9858,7.8536,0.5217,0.5197,0.2254
chr1,2375001,2395000,2384281,14736,711,28.276,7.5027,0.5806,0.5762,0.2915
chr1,2380001,2400000,2389790,13651,666,26.9516,5.6325,0.6543,0.5397,0.3437
chr1,2385001,2405000,2395291,13564,680,23.5658,4.6878,0.6682,0.5026,0.3437
chr1,2390001,2410000,2399833,13142,654,22.8612,4.1566,0.6923,0.4892,0.3469
chr1,2395001,2415000,2404984,13456,660,19.2242,5.057,0.5835,0.3878,0.2623
chr1,2400001,2420000,2409939,13398,715,18.6276,5.4562,0.5469,0.3623,0.2366
chr1,2405001,2425000,2415052,13049,682,17.0101,5.2783,0.5264,0.3514,0.2039
chr1,2410001,2430000,2419916,13855,794,19.2035,11.8635,0.2363,0.2587,0.0948
chr1,2415001,2435000,2424071,12324,696,20.3993,11.5191,0.2782,0.3228,0.1092
chr1,2420001,2440000,2428843,11370,632,19.5266,13.7727,0.1728,0.2816,0.0644
chr1,2425001,2445000,2435178,12006,607,19.7678,15.144,0.1324,0.2117,0.05
chr1,2430001,2450000,2441071,11594,549,18.0091,10.3996,0.2679,0.3098,0.1084
chr1,2435001,2455000,2445421,12790,648,23.6673,10.5876,0.3818,0.4141,0.1837
chr1,2440001,2460000,2449561,13681,713,29.5317,8.6519,0.5468,0.4932,0.2852
chr1,2445001,2465000,2454687,12687,743,30.0626,7.4015,0.6049,0.5374,0.33
chr1,2450001,2470000,2459378,12102,690,30.7019,6.3045,0.6593,0.5628,0.3518
chr1,2455001,2475000,2464590,11822,617,22.8839,5.5794,0.608,0.5337,0.2939
chr1,2460001,2480000,2469832,11025,604,22.6129,5.9352,0.5842,0.5465,0.3167
chr1,2465001,2485000,2475220,11212,660,24.0294,7.8933,0.5055,0.4596,0.2645
chr1,2470001,2490000,2480144,11583,678,25.6838,6.7391,0.5843,0.5184,0.3021
chr1,2475001,2495000,2485754,12262,773,29.8031,7.2894,0.607,0.5258,0.3252
chr1,2480001,2500000,2489623,12324,688,21.6451,6.1289,0.5587,0.4551,0.2656
chr1,2485001,2505000,2495024,12876,711,20.8063,6.0328,0.5504,0.4982,0.2486
chr1,2490001,2510000,2499786,13051,738,20.3973,8.5504,0.4092,0.4258,0.1835
chr1,2495001,2515000,2504531,11774,646,17.5067,8.5099,0.3458,0.3953,0.1542
chr1,2500001,2520000,2507990,10553,582,16.5482,7.9935,0.3486,0.4203,0.1614
chr1,2505001,2525000,2514671,9892,497,19.9709,6.3802,0.5158,0.5323,0.2681
chr1,2510001,2530000,2520895,9465,479,19.6923,4.8409,0.6054,0.5206,0.3208
chr1,2515001,2535000,2526632,10446,513,19.6461,6.1764,0.5216,0.4436,0.2276
chr1,2520001,2540000,2530443,12446,677,25.589,7.3088,0.5557,0.4731,0.2405
chr1,2525001,2545000,2535631,13370,788,34.1056,8.217,0.6117,0.5468,0.3033
chr1,2530001,2550000,2540230,14333,870,36.3341,8.5555,0.6188,0.5411,0.3124
chr1,2535001,2555000,2544911,14397,815,35.1536,6.195,0.7004,0.5793,0.3909
chr1,2540001,2560000,2549539,14351,817,34.7121,6.869,0.6696,0.5703,0.4019
chr1,2545001,2565000,2554424,13342,711,22.2896,6.3359,0.5573,0.4424,0.2912
chr1,2550001,2570000,2559519,12520,620,17.9966,5.9365,0.5039,0.4265,0.2463
chr1,2555001,2575000,2564633,11966,648,19.4102,5.734,0.5439,0.4555,0.2651
chr1,2560001,2580000,2570091,11936,668,17.7312,6.0031,0.4941,0.4179,0.2281
chr1,2565001,2585000,2575693,13036,730,23.6493,6.0674,0.5916,0.5014,0.2722
chr1,2570001,2590000,2580733,14170,878,33.2546,6.2772,0.6824,0.6016,0.3316
chr1,2575001,2595000,2584615,13703,878,34.2818,7.4792,0.6418,0.5705,0.2965
chr1,2580001,2600000,2589708,14466,878,35.3282,7.3416,0.6559,0.5728,0.3069
chr1,2585001,2605000,2594575,13375,802,27.7389,6.4988,0.6204,0.5516,0.2977
chr1,2590001,2610000,2599092,10884,574,17.5616,5.2,0.5431,0.4485,0.2469
chr1,2595001,2615000,2604270,11938,571,16.6268,5.3595,0.5125,0.4376,0.2584
chr1,2600001,2620000,2610583,11298,515,16.5096,4.3484,0.583,0.3679,0.2305
chr1,2605001,2625000,2616646,12729,639,21.2667,10.1163,0.3553,0.2013,0.1106
chr1,2610001,2630000,2619675,13818,659,24.0897,10.687,0.3854,0.2241,0.1212
chr1,2615001,2635000,2624304,13167,616,24.0163,10.225,0.4028,0.2305,0.1247
chr1,2620001,2640000,2629976,14061,659,29.072,10.4867,0.4698,0.3353,0.152
chr1,2625001,2645000,2635372,12626,506,26.4435,4.2348,0.7239,0.6104,0.2872
chr1,2630001,2650000,2640018,13349,592,24.6681,5.0969,0.6575,0.6145,0.2585
chr1,2635001,2655000,2644352,13717,675,26.7895,4.6851,0.7023,0.645,0.2812
chr1,2640001,2660000,2649969,12431,667,21.8067,4.6516,0.6484,0.5048,0.294
chr1,2645001,2665000,2654879,12688,638,20.0963,4.7263,0.6192,0.4846,0.2785
chr1,2650001,2670000,2660137,12680,620,22.094,4.3103,0.6735,0.5067,0.2995
chr1,2655001,2675000,2665382,12869,639,24.4733,3.3333,0.7603,0.5375,0.2979
chr1,2660001,2680000,2669635,12660,556,23.9933,3.0472,0.7746,0.5767,0.3095
chr1,2665001,2685000,2673239,10494,532,22.2186,3.6711,0.7164,0.5716,0.2872
chr1,2670001,2690000,2679637,10449,546,19.3918,5.0378,0.5876,0.4704,0.2335
chr1,2675001,2695000,2685881,10333,476,14.1684,5.6464,0.4301,0.3853,0.1983
chr1,2680001,2700000,2691582,10711,504,126.3242,4.8514,0.926,0.9065,0.8047
chr1,2685001,2705000,2695235,13476,588,257.8434,3.9567,0.9698,0.9452,0.8953
chr1,2690001,2710000,2699555,12664,490,322.8351,1.134,0.993,0.9668,0.9535
chr1,2695001,2715000,2704597,12282,437,393.566,0.6639,0.9966,0.9745,0.9708
chr1,2700001,2720000,2709682,12303,457,410.8291,1.5489,0.9925,0.9707,0.9665
chr1,2705001,2725000,2715556,11887,423,382.5211,2.0356,0.9894,0.9723,0.9683
chr1,2710001,2730000,2720289,12603,411,372.1355,2.2639,0.9879,0.9729,0.9679
chr1,2715001,2735000,2725312,13653,409,374.2406,1.9104,0.9898,0.9772,0.9711
chr1,2720001,2740000,2729978,13455,380,349.5161,1.2135,0.9931,0.9804,0.9707
chr1,2725001,2745000,2735069,13484,369,335.1553,1.1942,0.9929,0.975,0.9639
chr1,2730001,2750000,2739986,13709,405,370.2536,1.1599,0.9938,0.9767,0.9666
chr1,2735001,2755000,2745406,13172,439,395.5935,1.4093,0.9929,0.9745,0.9636
chr1,2740001,2760000,2749573,12566,403,359.2459,1.6569,0.9908,0.9742,0.9638
chr1,2745001,2765000,2754737,12281,412,370.7084,1.3585,0.9927,0.9765,0.9672
chr1,2750001,2770000,2760159,12095,420,376.43,1.5453,0.9918,0.9764,0.9674
chr1,2755001,2775000,2765659,11883,384,315.0398,1.4031,0.9911,0.9742,0.9676
chr1,2760001,2780000,2769905,12547,403,244.5874,2.1399,0.9827,0.9604,0.9427
chr1,2765001,2785000,2775129,13043,471,148.1484,3.0532,0.9596,0.9078,0.8427
chr1,2770001,2790000,2780258,13223,565,53.6026,3.6431,0.8727,0.7365,0.5829
chr1,2775001,2795000,2785002,13290,638,17.8115,4.1814,0.6198,0.4054,0.2471
chr1,2780001,2800000,2789759,13661,735,23.4649,4.9389,0.6522,0.4667,0.2781
chr1,2785001,2805000,2794871,13332,749,27.8783,5.4645,0.6722,0.4854,0.321
chr1,2790001,2810000,2800129,13523,742,29.4345,5.9429,0.664,0.5056,0.3254
chr1,2795001,2815000,2805187,13776,724,32.3169,5.72,0.6992,0.5206,0.3554
chr1,2800001,2820000,2810109,13758,680,30.4003,4.6944,0.7325,0.5255,0.3801
chr1,2805001,2825000,2814594,13444,615,23.5263,3.6632,0.7305,0.5436,0.3708
chr1,2810001,2830000,2819941,13390,615,26.5827,3.0472,0.7943,0.599,0.4416
chr1,2815001,2835000,2824896,13073,615,20.2025,4.7796,0.6174,0.4868,0.3136
chr1,2820001,2840000,2830124,13141,601,17.1104,5.9051,0.4869,0.3793,0.2279
chr1,2825001,2845000,2834961,13537,658,18.5389,6.8687,0.4593,0.3865,0.2192
chr1,2830001,2850000,2840019,13215,624,12.2702,6.9534,0.2766,0.2444,0.121
chr1,2835001,2855000,2844808,13115,628,15.453,6.2758,0.4223,0.3832,0.1912
chr1,2840001,2860000,2850100,13213,728,18.9541,7.1245,0.4536,0.3838,0.2101
chr1,2845001,2865000,2855233,13189,749,18.9661,7.6232,0.4266,0.3535,0.1986
chr1,2850001,2870000,2859475,12167,715,20.152,7.6758,0.4483,0.3607,0.2104
chr1,2855001,2875000,2864605,12327,771,20.5999,11.6184,0.2788,0.2542,0.1386
chr1,2860001,2880000,2870250,12232,732,17.433,9.9112,0.2751,0.2723,0.1364
chr1,2865001,2885000,2875679,12278,723,18.6665,9.5119,0.3249,0.3335,0.1676
chr1,2870001,2890000,2879663,12541,711,16.5413,10.1017,0.2417,0.2675,0.1262
chr1,2875001,2895000,2884898,12700,713,15.6273,5.6612,0.4681,0.4201,0.23
chr1,2880001,2900000,2890307,12695,696,19.4729,7.3737,0.4507,0.4116,0.241
chr1,2885001,2905000,2895454,12392,657,18.2857,7.6114,0.4122,0.3869,0.2231
chr1,2890001,2910000,2899995,13540,756,22.6221,8.0856,0.4734,0.4206,0.2491
chr1,2895001,2915000,2905016,13581,745,25.8574,8.9557,0.4855,0.4426,0.2742
chr1,2900001,2920000,2910243,13806,784,27.7837,8.1207,0.5476,0.4871,0.2919
chr1,2905001,2925000,2914401,13450,696,25.0599,6.4933,0.5884,0.5101,0.306
chr1,2910001,2930000,2919529,12702,683,28.4047,6.4562,0.6296,0.5496,0.3561
chr1,2915001,2935000,2924954,12774,693,32.9811,6.8574,0.6557,0.5732,0.3835
chr1,2920001,2940000,2930594,12611,728,29.9417,6.4673,0.6447,0.5968,0.3935
chr1,2925001,2945000,2935025,12515,791,33.3044,7.5632,0.6299,0.5427,0.3677
chr1,2930001,2950000,2940046,13449,761,27.1255,7.9226,0.5479,0.4277,0.2849
chr1,2935001,2955000,2945244,13475,775,20.8198,7.8695,0.4514,0.3197,0.2021
chr1,2940001,2960000,2950137,12979,615,17.0695,7.3551,0.3977,0.2541,0.1574
chr1,2945001,2965000,2954093,12764,621,16.6915,6.6633,0.4294,0.2787,0.173
chr1,2950001,2970000,2959608,11893,579,15.6323,5.2815,0.4949,0.3263,0.1798
chr1,2955001,2975000,2965390,11475,557,14.2345,5.6805,0.4295,0.3421,0.1652
chr1,2960001,2980000,2970897,11802,555,15.318,5.5939,0.465,0.3768,0.2018
chr1,2965001,2985000,2975541,12976,609,15.2874,6.5421,0.4006,0.3699,0.1723
chr1,2970001,2990000,2980152,13328,659,17.5546,6.9365,0.4335,0.4758,0.2185
chr1,2975001,2995000,2984788,13414,641,18.3316,5.1658,0.5603,0.5501,0.2831
chr1,2980001,3000000,2989677,13346,727,18.9098,5.3314,0.5601,0.542,0.256
chr1,2985001,3005000,2994870,12993,709,17.8975,4.7799,0.5784,0.5009,0.2438
chr1,2990001,3010000,3000240,13418,735,17.1662,4.1087,0.6137,0.4248,0.2347
chr1,2995001,3015000,3005166,13601,701,13.1347,4.229,0.5129,0.3478,0.1784
chr1,3000001,3020000,3009852,13368,667,14.3656,4.1028,0.5557,0.3772,0.2197
chr1,3005001,3025000,3014757,13430,693,18.1882,4.2178,0.6235,0.4713,0.3056
chr1,3010001,3030000,3020035,12836,616,17.0724,5.5674,0.5082,0.4773,0.2854
chr1,3015001,3035000,3025243,12812,703,21.1265,7.0858,0.4977,0.4708,0.2609
chr1,3020001,3040000,3030367,13496,735,21.9017,6.9813,0.5166,0.4981,0.2537
chr1,3025001,3045000,3035344,13730,729,21.775,8.3979,0.4434,0.4287,0.2128
chr1,3030001,3050000,3038216,11264,612,18.7671,6.4012,0.4913,0.4596,0.2289
chr1,3035001,3055000,3043976,10989,489,17.775,4.5658,0.5913,0.5627,0.2859
chr1,3040001,3060000,3050780,11147,523,20.8162,6.9627,0.4987,0.5055,0.2512
chr1,3045001,3065000,3056770,10489,430,16.4845,5.3152,0.5124,0.5082,0.2458
chr1,3050001,3070000,3060068,13421,626,25.3432,7.4304,0.5466,0.5185,0.2774
chr1,3055001,3075000,3064242,12809,660,24.4389,8.1575,0.4995,0.4647,0.2549
chr1,3060001,3080000,3069866,12014,642,22.8905,7.0161,0.5308,0.4725,0.2877
chr1,3065001,3085000,3075192,12834,782,29.934,6.9219,0.6244,0.5215,0.3299
chr1,3070001,3090000,3080597,12395,760,28.9845,6.2707,0.6443,0.5286,0.3225
