gene_id scaffold start end
HmGr50_1 Hmel219001o 8794538 8796886
HmGr47_1 Hmel219001o 8798180 8800851
HmGr48_1 Hmel219001o 8805306 8809794
HmGr51_1 Hmel219001o 8810602 8813968
HmGr64_1 Hmel219001o 13879132 13882294
HmGr65_1 Hmel219001o 13884454 13886767
HmGr59_1 Hmel219001o 13887890 13889886
HmGr61_1 Hmel219001o 13890843 13893244
HmGr58_1 Hmel219001o 13895074 13897802
HmIR60a1a_1 Hmel219001o 14498532 14500313
HmIR60a1b_1 Hmel219001o 14500739 14502538
HmIR75d_1 Hmel219002o 130742 135656
HmIR68a_1 Hmel220003o 834241 838730
HmelGSTe2 Hmel220003o 1667075 1668924
HmelGSTe5 Hmel220003o 1671597 1674294
HmIR60a2b_1 Hmel220003o 7912687 7914540
HmIR60a2a_1 Hmel220003o 7922650 7924506
HmIR60a2c_1 Hmel220003o 7929106 7930929
HmIR60a2e_1 Hmel220003o 7932391 7934226
HmIR60a2d_1 Hmel220003o 7934853 7936688
HmelUGT45B1 Hmel220003o 8430749 8434882
HmelUGT351A1 Hmel220003o 10756395 10760761
HMEL013922g1 Hmel200004o 1 6757
HMEL035853g1 Hmel200005o 1 1641
HMEL035878g1 Hmel200018o 1 1082
HMEL035880g1 Hmel200022o 1 677
HMEL022271g1 Hmel200051o 1 948
HMEL021212g1 Hmel200074o 1 5111
HMEL020272g1 Hmel200076o 1 1147
HMEL004011g1 Hmel200112o 1 1683
HMEL035927g1 Hmel200128o 1 287
HMEL035933g1 Hmel200138o 1 509
HMEL021269g1 Hmel200142o 1 1029
HMEL002173g1 Hmel200143o 1 604
HMEL033173g1 Hmel202001o 187312 189059
HMEL004837g1 Hmel200164o 1 9480
HMEL036081g1 Hmel203003o 4700818 4701080
HMEL020171g1 Hmel200172o 1 9476
HMEL021012g1 Hmel200186o 1 309
HMEL036568g1 Hmel204002o 1 2924
HMEL036627g1 Hmel205001o 2265555 2265973
HMEL036811g1 Hmel205001o 7665142 7665618
HMEL036873g1 Hmel205001o 9413272 9413414
HMEL036983g1 Hmel206001o 3516266 3516602
HMEL037158g1 Hmel206001o 10143198 10143964
HMEL004609g1 Hmel206001o 14053976 14054175
HMEL037345g1 Hmel207001o 221009 221331
HMEL037596g1 Hmel207001o 9172716 9174720
HMEL020641g1 Hmel207001o 9745699 9749183
HMEL037786g1 Hmel208001o 24346 28493
HMEL038078g1 Hmel200212o 1 886
HMEL038132g1 Hmel208001o 7517916 7518203
HMEL031195g1 Hmel211001o 8365271 8365410
HMEL031199g1 Hmel211001o 8578190 8579398
HMEL015443g1 Hmel211001o 10406510 10409008
HMEL031494g1 Hmel212001o 7016780 7019063
HMEL031571g1 Hmel212001o 10628184 10632152
HMEL031808g1 Hmel200228o 1 1098
HMEL014213g1 Hmel213001o 4843840 4863001
HMEL021474g1 Hmel200233o 1 2296
HMEL031919g1 Hmel213001o 5269953 5270192
HMEL020214g1 Hmel200236o 1 3186
HMEL020781g1 Hmel213001o 10379630 10381766
HMEL032407g1 Hmel214004o 3428933 3431891
HMEL021200g1 Hmel214004o 6708170 6713535
HMEL021604g1 Hmel214004o 6700978 6708069
HMEL009246g1 Hmel214005o 1 3680
HMEL032639g1 Hmel215003o 92583 92919
HMEL021719g1 Hmel215003o 5172251 5175470
HMEL033453g1 Hmel216001o 1 61
HMEL033459g1 Hmel216002o 54562 56258
HMEL033675g1 Hmel217001o 1 3593
HMEL034168g1 Hmel218002o 1 2069
HMEL034350g1 Hmel218003o 6309525 6311076
HMEL020539g1 Hmel200282o 1 2691
HMEL034749g1 Hmel200281o 1 1833
HMEL010956g1 Hmel220003o 9430859 9432624
HMEL022209g1 Hmel200288o 1 3712
HMEL022221g1 Hmel200291o 1 1868
HMEL035536g1 Hmel221001o 4025436 4025798
HMEL002859g1 Hmel221001o 10435955 10441986
HMEL035741g1 Hmel221001o 11102591 11103137
HMEL035784g1 Hmel221001o 11824690 11824976
HMEL035786g1 Hmel221001o 11837475 11852001
HMEL013039g1 Hmel221001o 13024125 13028457
HMEL036009g1 Hmel203001o 5246 21898
HMEL005631g1 Hmel200028o 8 1994
HMEL035934g1 Hmel200148o 8 76
HMEL006749g1 Hmel200151o 8 5876
HMEL030064g1 Hmel201001o 2770501 2773147
HMEL002863g1 Hmel200061o 12 548
HMEL035930g1 Hmel200135o 15 293
HMEL021072g1 Hmel200049o 16 2910
HMEL034840g1 Hmel219001o 12942084 12942918
HMEL035925g1 Hmel200122o 17 134
HMEL035261g1 Hmel200285o 17 261
HMEL002238g1 Hmel220003o 8834967 8840430
HMEL030115g1 Hmel201001o 5788013 5792403
HMEL005705g1 Hmel200114o 28 1017
HMEL031580g1 Hmel212001o 10727130 10727583
HMEL006752g1 Hmel214002o 33 11767
HMEL022059g1 Hmel214004o 3723655 3728218
HMEL004862g1 Hmel200041o 37 2499
HMEL036576g1 Hmel205001o 38 315
HMEL022048g1 Hmel200269o 41 434
HMEL035302g1 Hmel220003o 10634081 10636815
HMEL036575g1 Hmel200188o 50 592
HMEL033097g1 Hmel201001o 15291988 15292129
HMEL021920g1 Hmel200183o 54 3541
HMEL035744g1 Hmel205001o 5514638 5514938
HMEL020912g1 Hmel200198o 60 149
HMEL021063g1 Hmel200271o 60 5803
HMEL020280g1 Hmel200037o 69 1196
HMEL036012g1 Hmel203003o 655827 655918
HMEL021351g1 Hmel200202o 75 4169
HMEL036376g1 Hmel204001o 3073171 3073683
HMEL022102g1 Hmel213001o 9514069 9517464
HMEL032703g1 Hmel215003o 2516581 2527111
HMEL020600g1 Hmel200103o 79 792
HMEL033945g1 Hmel200274o 81 699
HMEL021046g1 Hmel208001o 5880283 5884720
HMEL031972g1 Hmel213001o 6133183 6133356
HMEL003328g1 Hmel200050o 90 6222
HMEL037779g1 Hmel215003o 2450468 2450620
HMEL022269g1 Hmel200155o 13907 23689
HMEL035856g1 Hmel200006o 104 243
HMEL035844g1 Hmel221001o 13359179 13359586
HMEL022226g1 Hmel204001o 3072045 3072884
HMEL035926g1 Hmel200125o 120 819
HMEL021463g1 Hmel200081o 121 1137
HMEL035921g1 Hmel200094o 122 263
HMEL020790g1 Hmel200263o 128 9975
HMEL002617g1 Hmel200085o 131 1318
HMEL022032g1 Hmel203003o 622644 624816
HMEL022266g1 Hmel200118o 140 1660
HMEL010721g1 Hmel213001o 3629256 3630312
HMEL036757g1 Hmel205001o 6582113 6584162
HMEL036925g1 Hmel206001o 266641 268051
HMEL021017g1 Hmel200068o 154 6527
HMEL030065g1 Hmel201001o 2708734 2709317
HMEL030788g1 Hmel210001o 10421741 10422905
HMEL035914g1 Hmel200073o 168 378
HMEL017613g1 Hmel213001o 9629116 9632090
HMEL033442g1 Hmel216002o 61151 61696
HMEL033155g1 Hmel201001o 17036501 17037076
HMEL037514g1 Hmel207001o 7011904 7066531
HMEL021227g1 Hmel200126o 177 2158
HMEL020912g2 Hmel200198o 184 1108
HMEL035888g1 Hmel205001o 9904979 9908399
HMEL030561g1 Hmel200220o 189 2014
HMEL037273g1 Hmel206001o 12860330 12860560
HMEL021151g1 Hmel213001o 12816646 12822341
HMEL037782g1 Hmel207001o 13956989 13957137
HMEL016304g1 Hmel204001o 7976364 7977111
HMEL020357g1 Hmel200253o 207 2889
HMEL032714g1 Hmel215003o 2591136 2591177
HMEL031548g1 Hmel212001o 9331414 9331860
HMEL002186g1 Hmel200221o 214 1201
HMEL020404g1 Hmel200176o 222 824
HMEL036128g1 Hmel200166o 228 453
HMEL007544g1 Hmel213001o 12813152 12814655
HMEL035904g1 Hmel200058o 244 2828
HMEL003397g1 Hmel213001o 3628024 3628769
HMEL035848g1 Hmel200001o 254 1306
HMEL003467g1 Hmel200035o 264 3117
HMEL031237g1 Hmel211001o 10400630 10406128
HMEL020653g1 Hmel200084o 290 3188
HMEL037761g1 Hmel200204o 302 497
HMEL005755g1 Hmel200129o 311 1953
HMEL009533g1 Hmel203003o 653206 655333
HMEL003434g1 Hmel200185o 324 817
HMEL030351g1 Hmel209001o 3312028 3312354
HMEL030563g1 Hmel210001o 346 687
HMEL034533g1 Hmel218003o 16205895 16208260
HMEL032025g1 Hmel213001o 7747746 7748014
HMEL035863g1 Hmel200012o 361 5585
HMEL022376g1 Hmel215003o 6833348 6838281
HMEL009373g1 Hmel200260o 376 16576
HMEL036923g1 Hmel206001o 397957 399453
HMEL013104g1 Hmel215003o 92973 95868
HMEL032027g1 Hmel200238o 398 28501
HMEL033452g1 Hmel216002o 406 2036
HMEL032303g1 Hmel200244o 409 643
HMEL035505g1 Hmel221001o 3307958 3308042
HMEL008038g1 Hmel200279o 422 832
HMEL034515g1 Hmel218003o 15663051 15663769
HMEL035857g1 Hmel200006o 452 2542
HMEL035893g1 Hmel200043o 456 2743
HMEL035999g1 Hmel203002o 31900 32034
HMEL022308g1 Hmel208001o 7334845 7336260
HMEL035932g1 Hmel200136o 465 713
HMEL038206g1 Hmel209001o 471 870
HMEL036122g1 Hmel203003o 4741235 4741843
HMEL035928g1 Hmel200130o 500 847
HMEL035508g1 Hmel221001o 3335100 3335304
HMEL020284g1 Hmel200038o 506 2609
HMEL035916g1 Hmel200078o 510 1062
HMEL031709g1 Hmel212001o 15834884 15836565
HMEL021371g1 Hmel200059o 514 7072
HMEL030813g1 Hmel210001o 11540719 11541105
HMEL032997g1 Hmel201001o 11980839 11981153
HMEL030337g1 Hmel209001o 3309184 3311068
HMEL033654g1 Hmel216002o 10034855 10036351
HMEL038064g1 Hmel208001o 5285122 5292432
HMEL003991g1 Hmel200042o 540 3712
HMEL035867g1 Hmel200014o 550 2085
HMEL036989g1 Hmel206001o 3053268 3053485
HMEL032090g1 Hmel213001o 11015077 11016174
HMEL035897g1 Hmel200046o 555 8156
HMEL002770g1 Hmel200039o 566 1372
HMEL032848g1 Hmel215003o 6640651 6641988
HMEL036874g1 Hmel205001o 9413848 9416816
HMEL002864g1 Hmel200061o 585 4304
HMEL021337g1 Hmel200054o 599 3141
HMEL032304g1 Hmel200245o 600 1627
HMEL032166g1 Hmel213001o 13969835 13970445
HMEL035851g1 Hmel200003o 642 3386
HMEL003970g1 Hmel200119o 644 2599
HMEL002462g1 Hmel200211o 664 5900
HMEL038129g1 Hmel206001o 10532686 10532800
HMEL004271g1 Hmel221001o 8823801 8826111
HMEL036000g1 Hmel203002o 28550 31815
HMEL037274g1 Hmel206001o 12860817 12861446
HMEL035909g1 Hmel200065o 687 2009
HMEL035908g1 Hmel200062o 691 3396
HMEL008140g1 Hmel210001o 9145501 9147124
HMEL021840g1 Hmel200215o 706 2405
HMEL031274g1 Hmel211001o 11758072 11758560
HMEL020192g1 Hmel200139o 722 1405
HMEL033454g1 Hmel216001o 747 13320
HMEL008717g1 Hmel221001o 9733969 9791686
HMEL035905g1 Hmel200060o 760 1662
HMEL020164g1 Hmel200077o 784 3170
HMEL020967g1 Hmel200133o 786 969
HMEL020797g1 Hmel200145o 793 1606
HMEL020873g1 Hmel200213o 797 9468
HMEL036502g1 Hmel204001o 7429643 7433969
HMEL021863g1 Hmel200252o 807 6509
HMEL020241g1 Hmel200121o 810 1624
HMEL020379g1 Hmel200026o 813 4976
HMEL031235g1 Hmel211001o 10057935 10058639
HMEL035344g1 Hmel220003o 12075233 12075993
HMEL035931g1 Hmel200135o 855 1672
HMEL032026g1 Hmel213001o 7748257 7749225
HMEL031984g1 Hmel213001o 6131684 6132127
HMEL035537g1 Hmel221001o 4026323 4027860
HMEL014188g1 Hmel220003o 13539686 13550141
HMEL034337g1 Hmel200279o 895 1185
HMEL021872g1 Hmel208001o 6253479 6260037
HMEL020240g1 Hmel200134o 907 1840
HMEL032708g1 Hmel207001o 13999534 13999768
HMEL035935g1 Hmel200150o 929 1111
HMEL031842g1 Hmel213001o 3438685 3439453
HMEL021392g1 Hmel200251o 964 2132
HMEL034024g1 Hmel217001o 12000230 12001187
HMEL035883g1 Hmel200027o 975 1298
HMEL008913g1 Hmel205001o 4703879 4705682
HMEL035918g1 Hmel200086o 983 2431
HMEL030079g1 Hmel201001o 3850955 3851067
HMEL037784g1 Hmel200205o 994 1887
HMEL033169g1 Hmel202001o 337823 340412
HMEL036525g1 Hmel200180o 1016 4019
HMEL035929g1 Hmel200130o 1021 1933
HMEL006825g1 Hmel201001o 11981354 11983039
HMEL037833g1 Hmel208001o 987840 987935
HMEL021742g1 Hmel219001o 12937617 12939197
HMEL035915g1 Hmel200075o 1057 1572
HMEL022087g1 Hmel200175o 1072 4588
HMEL035920g1 Hmel200087o 1074 4167
HMEL037346g1 Hmel207001o 222090 222964
HMEL034340g1 Hmel218003o 6125816 6126857
HMEL021960g1 Hmel200209o 1108 2488
HMEL031525g1 Hmel212001o 8662522 8665243
HMEL021553g1 Hmel200083o 1144 2126
HMEL032950g1 Hmel215003o 10165561 10166861
HMEL032380g1 Hmel214004o 2440070 2440329
HMEL010049g1 Hmel200010o 1188 7460
HMEL037931g1 Hmel208001o 3437035 3437143
HMEL034976g1 Hmel220003o 1208 1495
HMEL022350g1 Hmel200293o 1211 1751
HMEL021443g1 Hmel200200o 1215 4095
HMEL022056g1 Hmel200257o 1236 2472
HMEL032167g1 Hmel213001o 13970468 13972392
HMEL036602g1 Hmel205001o 630125 630367
HMEL035745g1 Hmel205001o 5513427 5513735
HMEL035887g1 Hmel200031o 1260 1613
HMEL003140g1 Hmel205001o 6501872 6503074
HMEL035911g1 Hmel200072o 1263 3955
HMEL008744g1 Hmel219001o 12943331 12946336
HMEL020351g1 Hmel200189o 1272 6465
HMEL013368g1 Hmel215003o 209891 245851
HMEL037516g1 Hmel207001o 7116848 7119707
HMEL033188g1 Hmel202001o 342824 343688
HMEL032134g1 Hmel213001o 12955999 12958402
HMEL035990g1 Hmel203003o 218752 219739
HMEL037780g1 Hmel215003o 2451701 2452765
HMEL020598g1 Hmel220004o 1346 5383
HMEL031867g1 Hmel213001o 3870255 3870356
HMEL036770g1 Hmel205001o 6585804 6586211
HMEL004638g1 Hmel200231o 1400 2725
HMEL002617g2 Hmel200085o 1419 2698
HMEL016306g1 Hmel204001o 7977600 7981951
HMEL003397g2 Hmel213001o 3626792 3627542
HMEL036044g1 Hmel203003o 3302299 3314171
HMEL004776g1 Hmel200063o 1526 1926
HMEL036693g1 Hmel205001o 4379566 4379802
HMEL031311g1 Hmel211001o 11580352 11582080
HMEL037275g1 Hmel206001o 12861678 12862163
HMEL002383g1 Hmel200034o 1550 3700
HMEL007690g1 Hmel203003o 3019551 3020609
HMEL033891g1 Hmel217001o 7309558 7310171
HMEL031720g1 Hmel212001o 16203667 16205314
HMEL032197g1 Hmel213001o 14937671 14940321
HMEL035875g1 Hmel200016o 1612 2955
HMEL003496g1 Hmel221001o 9603177 9617360
HMEL002758g1 Hmel201001o 1624 6629
HMEL031549g1 Hmel212001o 9332825 9334399
HMEL022220g1 Hmel200234o 1625 2181
HMEL020079g1 Hmel200116o 1662 2782
HMEL021718g1 Hmel200159o 8 4139
HMEL020513g1 Hmel200124o 1678 1844
HMEL012257g1 Hmel205001o 5512062 5513310
HMEL007240g1 Hmel203003o 2454414 2469504
HMEL033948g1 Hmel200275o 1695 2128
HMEL014602g1 Hmel204001o 3059690 3071288
HMEL005007g1 Hmel200047o 1730 8180
HMEL022328g1 Hmel204001o 7948131 7952994
HMEL031581g1 Hmel212001o 10728841 10731670
HMEL030604g1 Hmel210001o 1507089 1508623
HMEL021687g1 Hmel200273o 1777 2754
HMEL038073g1 Hmel208001o 6291576 6291714
HMEL003200g1 Hmel205001o 2267873 2277826
HMEL034194g1 Hmel218003o 1800 2627
HMEL032645g1 Hmel215003o 90245 90658
HMEL031275g1 Hmel211001o 11753585 11757444
HMEL020467g1 Hmel206001o 10145033 10145723
HMEL035902g1 Hmel200055o 1839 3276
HMEL031526g1 Hmel212001o 8751527 8762885
HMEL037307g1 Hmel206001o 13241438 13242894
HMEL012020g1 Hmel219001o 243776 245812
HMEL006082g1 Hmel209001o 1872 5010
HMEL037173g1 Hmel208001o 7449914 7450073
HMEL035506g1 Hmel221001o 3309431 3309739
HMEL037515g1 Hmel207001o 6982273 6982431
HMEL032806g1 Hmel215003o 5781850 5782586
HMEL035924g1 Hmel200103o 1906 2732
HMEL015204g1 Hmel200001o 1917 3952
HMEL007649g1 Hmel208001o 5722580 5735065
HMEL003177g1 Hmel221001o 10886806 10886933
HMEL037347g1 Hmel207001o 222985 225855
HMEL031803g1 Hmel213001o 2312162 2313057
HMEL021424g1 Hmel200032o 1989 4028
HMEL021270g1 Hmel200069o 2027 2449
HMEL021928g1 Hmel200290o 2027 4196
HMEL003577g1 Hmel219001o 229607 239779
HMEL021617g1 Hmel200028o 2044 2491
HMEL031810g1 Hmel213001o 2384956 2385094
HMEL005174g1 Hmel213001o 11105036 11116027
HMEL006629g1 Hmel221001o 3324733 3332394
HMEL032582g1 Hmel200249o 2104 4055
HMEL034191g1 Hmel218001o 2120 2881
HMEL021046g2 Hmel208001o 5882343 5883746
HMEL002147g1 Hmel200009o 2157 29217
HMEL036131g1 Hmel203003o 4863988 4864241
HMEL006119g1 Hmel216002o 2175 4285
HMEL010036g1 Hmel200216o 2176 5766
HMEL020207g1 Hmel200100o 2177 2349
HMEL021601g1 Hmel203003o 3015943 3017058
HMEL004233g1 Hmel200015o 2189 3056
HMEL036013g1 Hmel203003o 295479 296064
HMEL003177g2 Hmel221001o 10882870 10886656
HMEL022300g1 Hmel200102o 2213 2880
HMEL037096g1 Hmel206001o 8147835 8161307
HMEL030789g1 Hmel210001o 10423822 10424214
HMEL017849g1 Hmel203003o 3364444 3369427
HMEL014143g1 Hmel210001o 9168612 9169127
HMEL013591g1 Hmel215003o 3077019 3107382
HMEL014084g1 Hmel200005o 2308 6667
HMEL020917g1 Hmel200272o 2319 7705
HMEL035896g1 Hmel200044o 2321 4131
HMEL035886g1 Hmel200029o 2361 4227
HMEL006300g1 Hmel207001o 9175080 9176545
HMEL022124g1 Hmel221001o 13005531 13005701
HMEL007394g1 Hmel200092o 2404 3417
HMEL033674g1 Hmel200269o 2412 7717
HMEL035742g1 Hmel221001o 11105022 11105318
HMEL036349g1 Hmel204001o 2121522 2122001
HMEL035910g1 Hmel200070o 2465 3112
HMEL035876g1 Hmel200017o 2470 2964
HMEL020577g1 Hmel200036o 2507 2881
HMEL004409g1 Hmel209001o 3308125 3309074
HMEL003604g1 Hmel200105o 2530 2904
HMEL021178g1 Hmel200064o 2533 6921
HMEL021629g1 Hmel200246o 2535 4682
HMEL003152g1 Hmel208001o 340152 341445
HMEL035919g1 Hmel200086o 2541 3348
HMEL014796g1 Hmel212001o 15836915 15839326
HMEL002986g1 Hmel200080o 2552 3294
HMEL004217g1 Hmel218003o 15665175 15666989
HMEL036712g1 Hmel205001o 5792141 5793197
HMEL038079g1 Hmel200212o 2589 9888
HMEL004158g1 Hmel200089o 2590 2826
HMEL002975g1 Hmel217001o 12004857 12009599
HMEL003001g1 Hmel215001o 2607 4335
HMEL007802g1 Hmel221001o 8829492 8835804
HMEL002187g1 Hmel200221o 2616 2818
HMEL020702g1 Hmel203003o 4795507 4799084
HMEL016089g1 Hmel206001o 12862802 12871509
HMEL007690g2 Hmel203003o 3020671 3022402
HMEL035643g1 Hmel221001o 7879043 7879664
HMEL002337g1 Hmel207001o 6983063 6983953
HMEL008299g1 Hmel203003o 4743453 4753324
HMEL036385g1 Hmel200171o 2707 11775
HMEL035509g1 Hmel221001o 3337307 3339114
HMEL030562g1 Hmel200220o 2723 2986
HMEL035881g1 Hmel200024o 2735 4023
HMEL033624g1 Hmel216002o 8571747 8572754
HMEL036574g1 Hmel204003o 2768 7428
HMEL036927g1 Hmel206001o 479409 479750
HMEL035301g1 Hmel220003o 10122184 10122213
HMEL035636g1 Hmel221001o 7808041 7808747
HMEL002395g1 Hmel213001o 14944825 14959811
HMEL036878g1 Hmel200190o 2821 3180
HMEL010362g1 Hmel211001o 8581013 8596099
HMEL010716g1 Hmel213001o 16428807 16431609
HMEL035922g1 Hmel200094o 2839 3276
HMEL003141g1 Hmel205001o 6497433 6501473
HMEL005444g1 Hmel213001o 11304927 11306087
HMEL036713g1 Hmel205001o 5798768 5801616
HMEL030558g1 Hmel200219o 2908 3239
HMEL030564g1 Hmel210001o 2918 3196
HMEL034195g1 Hmel218003o 2923 4258
HMEL031906g1 Hmel200232o 2949 6507
HMEL020181g1 Hmel200160o 308 2810
HMEL011715g1 Hmel216002o 8509846 8516635
HMEL031149g1 Hmel211001o 7198866 7199140
HMEL017512g1 Hmel218003o 5240078 5244565
HMEL004900g1 Hmel210001o 9150909 9157196
HMEL034555g1 Hmel218003o 16187071 16187835
HMEL035962g1 Hmel203003o 1322350 1322501
HMEL008220g1 Hmel205001o 2261141 2262938
HMEL003429g1 Hmel205001o 2726146 2730328
HMEL035900g1 Hmel200053o 3045 3646
HMEL007653g1 Hmel207001o 209947 217862
HMEL034865g1 Hmel219001o 12939619 12941009
HMEL020765g1 Hmel200075o 3051 5076
HMEL007545g1 Hmel213001o 12811322 12811820
HMEL021012g2 Hmel200186o 3084 7367
HMEL035507g1 Hmel221001o 3310636 3311812
HMEL036503g1 Hmel204001o 7437984 7443131
HMEL034711g1 Hmel219001o 7706188 7708536
HMEL012497g1 Hmel210001o 11536502 11538486
HMEL035901g1 Hmel200054o 3149 3850
HMEL032821g1 Hmel200261o 3188 3818
HMEL037157g1 Hmel200195o 3194 3931
HMEL031809g1 Hmel200230o 3209 3448
HMEL030565g1 Hmel210001o 3223 6314
HMEL031848g1 Hmel213001o 3625024 3625774
HMEL006335g1 Hmel200156o 697 5464
HMEL037869g1 Hmel208001o 1570870 1571005
HMEL014143g2 Hmel210001o 9169649 9173749
HMEL021553g2 Hmel200083o 3316 4304
HMEL005033g1 Hmel213001o 5273280 5275578
HMEL034773g1 Hmel219001o 10166975 10184630
HMEL020035g1 Hmel200022o 3344 4367
HMEL021023g1 Hmel214004o 2442276 2463591
HMEL035917g1 Hmel200081o 3356 4743
HMEL033181g1 Hmel202001o 3363 4058
HMEL035923g1 Hmel200097o 3412 3555
HMEL031150g1 Hmel211001o 7198065 7198694
HMEL033946g1 Hmel200274o 3423 5608
HMEL020120g1 Hmel200196o 3433 7237
HMEL021460g1 Hmel215003o 2499763 2501291
HMEL035704g1 Hmel221001o 10184742 10185074
HMEL032718g1 Hmel215003o 2893235 2898248
HMEL036569g1 Hmel204002o 3526 8824
HMEL020323g1 Hmel208001o 4605615 4607980
HMEL031985g1 Hmel213001o 6128385 6129409
HMEL038034g1 Hmel208001o 6452677 6453986
HMEL032825g1 Hmel200265o 3615 3753
HMEL009532g1 Hmel203003o 647924 652035
HMEL031918g1 Hmel200233o 3634 4425
HMEL036924g1 Hmel206001o 248458 253759
HMEL030529g1 Hmel200217o 3659 6017
HMEL035884g1 Hmel200028o 3664 5482
HMEL014455g1 Hmel212001o 9390886 9408584
HMEL033242g1 Hmel202001o 2375875 2378838
HMEL036875g1 Hmel205001o 9416968 9417285
HMEL012658g1 Hmel213001o 18019183 18020042
HMEL038086g1 Hmel200215o 3726 10934
HMEL035540g1 Hmel221001o 4157355 4160002
HMEL009038g1 Hmel213001o 3444261 3445040
HMEL032056g1 Hmel213001o 9632735 9636607
HMEL012101g1 Hmel221001o 4202231 4223547
HMEL034947g1 Hmel220001o 3806 4156
HMEL032161g1 Hmel213001o 13964944 13965295
HMEL030084g1 Hmel201001o 3856000 3858343
HMEL032719g1 Hmel215003o 2793162 2795459
HMEL031857g1 Hmel213001o 3633037 3634082
HMEL021804g1 Hmel205001o 7660699 7661688
HMEL003974g1 Hmel221001o 4029387 4044814
HMEL032306g1 Hmel214004o 6028 13248
HMEL036771g1 Hmel205001o 6588370 6588711
HMEL031572g1 Hmel212001o 10632181 10634708
HMEL017468g1 Hmel216002o 2489639 2490724
HMEL035882g1 Hmel200024o 4056 4502
HMEL036876g1 Hmel205001o 9417332 9417661
HMEL020286g1 Hmel200078o 4102 4356
HMEL036014g1 Hmel203003o 1893309 1897941
HMEL020491g1 Hmel214004o 6842799 6844133
HMEL004409g2 Hmel209001o 3306571 3307460
HMEL003603g1 Hmel200065o 4153 5601
HMEL036061g1 Hmel203003o 3883309 3883431
HMEL035850g1 Hmel200002o 4162 4524
HMEL002849g1 Hmel200053o 4163 7475
HMEL020065g1 Hmel200268o 4171 8708
HMEL021921g1 Hmel200183o 4179 5258
HMEL021508g1 Hmel200284o 4184 4771
HMEL021456g1 Hmel203003o 659941 663525
HMEL002069g1 Hmel213001o 11122410 11131541
HMEL037809g1 Hmel208001o 260605 261067
HMEL009681g1 Hmel218002o 4234 7273
HMEL034348g1 Hmel218003o 6068553 6069110
HMEL037641g1 Hmel207001o 9743159 9744927
HMEL032289g1 Hmel214001o 162098 169322
HMEL013039g2 Hmel221001o 13028480 13033009
HMEL030302g1 Hmel209001o 1741865 1742049
HMEL021271g1 Hmel200069o 4380 5382
HMEL014912g1 Hmel218003o 2438634 2441966
HMEL037838g1 Hmel208001o 1117078 1117281
HMEL036132g1 Hmel203003o 6321649 6322375
HMEL036877g1 Hmel205001o 9417700 9419543
HMEL021159g1 Hmel200206o 4435 8710
HMEL037159g1 Hmel206001o 10147640 10148550
HMEL032104g1 Hmel213001o 11737982 11738716
HMEL010257g1 Hmel210001o 17360046 17365384
HMEL007546g1 Hmel213001o 12797655 12810394
HMEL038041g1 Hmel208001o 5743231 5753177
HMEL038074g1 Hmel208001o 6288228 6289001
HMEL002424g1 Hmel213001o 5261491 5265325
HMEL031151g1 Hmel211001o 7197233 7197565
HMEL036632g1 Hmel205001o 2718002 2718427
HMEL035912g1 Hmel200072o 4584 5522
HMEL003992g1 Hmel200042o 4585 13640
HMEL035709g1 Hmel221001o 10193224 10193571
HMEL009542g1 Hmel221001o 4622 9172
HMEL032725g1 Hmel215003o 2849268 2852498
HMEL035973g1 Hmel203003o 1129196 1129654
HMEL032103g1 Hmel213001o 11300699 11304323
HMEL002865g1 Hmel200061o 4650 5510
HMEL030116g1 Hmel201001o 5868753 5887049
HMEL031989g1 Hmel200236o 4675 5289
HMEL006626g1 Hmel200014o 4682 8623
HMEL002079g1 Hmel200040o 4684 14649
HMEL006119g2 Hmel216002o 4691 7000
HMEL035870g1 Hmel200015o 4729 5270
HMEL003853g1 Hmel200027o 4745 6176
HMEL022335g1 Hmel213001o 6121838 6128194
HMEL006298g1 Hmel220003o 12079189 12092006
HMEL012256g1 Hmel205001o 5496767 5510140
HMEL035903g1 Hmel200055o 4858 5466
HMEL036001g1 Hmel203002o 26106 27632
HMEL006290g1 Hmel219001o 7610298 7612153
HMEL035849g1 Hmel200001o 4900 6042
HMEL021072g2 Hmel200049o 4938 7771
HMEL006824g1 Hmel201001o 11985260 11986204
HMEL032417g1 Hmel214004o 3593517 3614594
HMEL032822g1 Hmel200262o 4971 6022
HMEL036011g1 Hmel200154o 3378 5304
HMEL035504g1 Hmel200294o 5003 5580
HMEL017783g1 Hmel205001o 6589413 6590442
HMEL035991g1 Hmel203003o 215519 216037
