gene_id scaffold start end
HMEL038206g1 chr9 471 870
HMEL036122g1 chr3 4795825 4796433
HMEL035508g1 chr21 3335100 3335304
HMEL031709g1 chr12 15834884 15836565
HMEL030813g1 chr10 11540719 11541105
HMEL032997g1 chr1 11980839 11981153
HMEL030337g1 chr9 3309184 3311068
HMEL033654g1 chr16 10081185 10082681
HMEL038064g1 chr8 5285122 5292432
HMEL036989g1 chr6 3053268 3053485
HMEL032090g1 chr13 11015077 11016174
HMEL032848g1 chr15 6708397 6709734
HMEL036874g1 chr5 9413848 9416816
HMEL032166g1 chr13 13969835 13970445
HMEL038129g1 chr6 10532686 10532800
HMEL004271g1 chr21 8823801 8826111
HMEL036000g1 chr3 50551 53816
HMEL037274g1 chr6 12860817 12861446
HMEL008140g1 chr10 9145501 9147124
HMEL031274g1 chr11 11758072 11758560
HMEL033454g1 chr16 747 13320
HMEL008717g1 chr21 9733969 9791686
HMEL036502g1 chr4 7429643 7433969
HMEL031235g1 chr11 10057935 10058639
HMEL035344g1 chr20 12348503 12349263
HMEL032026g1 chr13 7748257 7749225
HMEL031984g1 chr13 6131684 6132127
HMEL035537g1 chr21 4026323 4027860
HMEL014188g1 chr20 13812956 13823411
HMEL021872g1 chr8 6253479 6260037
HMEL032708g1 chr7 13999534 13999768
HMEL031842g1 chr13 3438685 3439453
HMEL034024g1 chr17 12000230 12001187
HMEL008913g1 chr5 4703879 4705682
HMEL030079g1 chr1 3850955 3851067
HMEL033169g1 chr2 337823 340412
HMEL006825g1 chr1 11981354 11983039
HMEL037833g1 chr8 987840 987935
HMEL021742g1 chr19 12937617 12939197
HMEL037346g1 chr7 222090 222964
HMEL034340g1 chr18 6478990 6480031
HMEL031525g1 chr12 8662522 8665243
HMEL032950g1 chr15 10233307 10234607
HMEL032380g1 chr14 2715130 2715389
HMEL037931g1 chr8 3437035 3437143
HMEL034976g1 chr20 274478 274765
HMEL032167g1 chr13 13970468 13972392
HMEL036602g1 chr5 630125 630367
HMEL035745g1 chr5 5513427 5513735
HMEL003140g1 chr5 6501872 6503074
HMEL008744g1 chr19 12943331 12946336
HMEL013368g1 chr15 277637 313597
HMEL037516g1 chr7 7116848 7119707
HMEL033188g1 chr2 342824 343688
HMEL032134g1 chr13 12955999 12958402
HMEL035990g1 chr3 273342 274329
HMEL037780g1 chr15 2519447 2520511
HMEL020598g1 chr20 14860280 14864317
HMEL031867g1 chr13 3870255 3870356
HMEL036770g1 chr5 6585804 6586211
HMEL016306g1 chr4 7977600 7981951
HMEL003397g2 chr13 3626792 3627542
HMEL036044g1 chr3 3356889 3368761
HMEL036693g1 chr5 4379566 4379802
HMEL031311g1 chr11 11580352 11582080
HMEL037275g1 chr6 12861678 12862163
HMEL007690g1 chr3 3074141 3075199
HMEL033891g1 chr17 7309558 7310171
HMEL031720g1 chr12 16203667 16205314
HMEL032197g1 chr13 14937671 14940321
HMEL003496g1 chr21 9603177 9617360
HMEL002758g1 chr1 1624 6629
HMEL031549g1 chr12 9332825 9334399
HMEL012257g1 chr5 5512062 5513310
HMEL007240g1 chr3 2509004 2524094
HMEL014602g1 chr4 3059690 3071288
HMEL022328g1 chr4 7948131 7952994
HMEL031581g1 chr12 10728841 10731670
HMEL030604g1 chr10 1507089 1508623
HMEL038073g1 chr8 6291576 6291714
HMEL003200g1 chr5 2267873 2277826
HMEL034194g1 chr18 354974 355801
HMEL032645g1 chr15 157991 158404
HMEL031275g1 chr11 11753585 11757444
HMEL020467g1 chr6 10145033 10145723
HMEL031526g1 chr12 8751527 8762885
HMEL037307g1 chr6 13241438 13242894
HMEL012020g1 chr19 243776 245812
HMEL006082g1 chr9 1872 5010
HMEL037173g1 chr8 7449914 7450073
HMEL035506g1 chr21 3309431 3309739
HMEL037515g1 chr7 6982273 6982431
HMEL032806g1 chr15 5849596 5850332
HMEL007649g1 chr8 5722580 5735065
HMEL003177g1 chr21 10886806 10886933
HMEL037347g1 chr7 222985 225855
HMEL031803g1 chr13 2312162 2313057
HMEL003577g1 chr19 229607 239779
HMEL031810g1 chr13 2384956 2385094
HMEL005174g1 chr13 11105036 11116027
HMEL006629g1 chr21 3324733 3332394
HMEL034191g1 chr18 2120 2881
HMEL021046g2 chr8 5882343 5883746
HMEL036131g1 chr3 4918578 4918831
HMEL006119g1 chr16 48505 50615
HMEL021601g1 chr3 3070533 3071648
HMEL036013g1 chr3 350069 350654
HMEL003177g2 chr21 10882870 10886656
HMEL037096g1 chr6 8147835 8161307
HMEL030789g1 chr10 10423822 10424214
HMEL017849g1 chr3 3419034 3424017
HMEL014143g1 chr10 9168612 9169127
HMEL013591g1 chr15 3144765 3175128
HMEL006300g1 chr7 9175080 9176545
HMEL022124g1 chr21 13005531 13005701
HMEL035742g1 chr21 11105022 11105318
HMEL036349g1 chr4 2121522 2122001
HMEL004409g1 chr9 3308125 3309074
HMEL003152g1 chr8 340152 341445
HMEL014796g1 chr12 15836915 15839326
HMEL004217g1 chr18 16018349 16020163
HMEL036712g1 chr5 5792141 5793197
HMEL002975g1 chr17 12004857 12009599
HMEL003001g1 chr15 2607 4335
HMEL007802g1 chr21 8829492 8835804
HMEL020702g1 chr3 4850097 4853674
HMEL016089g1 chr6 12862802 12871509
HMEL007690g2 chr3 3075261 3076992
HMEL035643g1 chr21 7879043 7879664
HMEL002337g1 chr7 6983063 6983953
HMEL008299g1 chr3 4798043 4807914
HMEL035509g1 chr21 3337307 3339114
HMEL033624g1 chr16 8618077 8619084
HMEL036574g1 chr4 9643509 9648169
HMEL036927g1 chr6 479409 479750
HMEL035301g1 chr20 10395454 10395483
HMEL035636g1 chr21 7808041 7808747
HMEL002395g1 chr13 14944825 14959811
HMEL010362g1 chr11 8581013 8596099
HMEL010716g1 chr13 16428807 16431609
HMEL003141g1 chr5 6497433 6501473
HMEL005444g1 chr13 11304927 11306087
HMEL036713g1 chr5 5798768 5801616
HMEL030564g1 chr10 2918 3196
HMEL034195g1 chr18 356097 357432
HMEL011715g1 chr16 8556176 8562965
HMEL031149g1 chr11 7198866 7199140
HMEL017512g1 chr18 5593252 5597739
HMEL004900g1 chr10 9150909 9157196
HMEL034555g1 chr18 16540245 16541009
HMEL035962g1 chr3 1376940 1377091
HMEL008220g1 chr5 2261141 2262938
HMEL003429g1 chr5 2726146 2730328
HMEL007653g1 chr7 209947 217862
HMEL034865g1 chr19 12939619 12941009
HMEL007545g1 chr13 12811322 12811820
HMEL035507g1 chr21 3310636 3311812
HMEL036503g1 chr4 7437984 7443131
HMEL034711g1 chr19 7706188 7708536
HMEL012497g1 chr10 11536502 11538486
HMEL030565g1 chr10 3223 6314
HMEL031848g1 chr13 3625024 3625774
HMEL037869g1 chr8 1570870 1571005
HMEL014143g2 chr10 9169649 9173749
HMEL005033g1 chr13 5273280 5275578
HMEL034773g1 chr19 10166975 10184630
HMEL021023g1 chr14 2717336 2738651
HMEL033181g1 chr2 3363 4058
HMEL031150g1 chr11 7198065 7198694
HMEL021460g1 chr15 2567509 2569037
HMEL035704g1 chr21 10184742 10185074
HMEL032718g1 chr15 2960981 2965994
HMEL036569g1 chr4 9602402 9607700
HMEL020323g1 chr8 4605615 4607980
HMEL031985g1 chr13 6128385 6129409
HMEL038034g1 chr8 6452677 6453986
HMEL009532g1 chr3 702514 706625
HMEL036924g1 chr6 248458 253759
HMEL014455g1 chr12 9390886 9408584
HMEL033242g1 chr2 2375875 2378838
HMEL036875g1 chr5 9416968 9417285
HMEL012658g1 chr13 18019183 18020042
HMEL035540g1 chr21 4157355 4160002
HMEL009038g1 chr13 3444261 3445040
HMEL032056g1 chr13 9632735 9636607
HMEL012101g1 chr21 4202231 4223547
HMEL034947g1 chr20 3806 4156
HMEL032161g1 chr13 13964944 13965295
HMEL030084g1 chr1 3856000 3858343
HMEL032719g1 chr15 2860908 2863205
HMEL031857g1 chr13 3633037 3634082
HMEL021804g1 chr5 7660699 7661688
HMEL003974g1 chr21 4029387 4044814
HMEL032306g1 chr14 281088 288308
HMEL036771g1 chr5 6588370 6588711
HMEL031572g1 chr12 10632181 10634708
HMEL017468g1 chr16 2535969 2537054
HMEL036876g1 chr5 9417332 9417661
HMEL036014g1 chr3 1947899 1952531
HMEL020491g1 chr14 7117859 7119193
HMEL004409g2 chr9 3306571 3307460
HMEL036061g1 chr3 3937899 3938021
HMEL021456g1 chr3 714531 718115
HMEL002069g1 chr13 11122410 11131541
HMEL037809g1 chr8 260605 261067
HMEL009681g1 chr18 52262 55301
HMEL034348g1 chr18 6421727 6422284
HMEL037641g1 chr7 9743159 9744927
HMEL032289g1 chr14 162098 169322
HMEL013039g2 chr21 13028480 13033009
HMEL030302g1 chr9 1741865 1742049
HMEL014912g1 chr18 2791808 2795140
HMEL037838g1 chr8 1117078 1117281
HMEL036132g1 chr3 6376239 6376965
HMEL036877g1 chr5 9417700 9419543
HMEL037159g1 chr6 10147640 10148550
HMEL032104g1 chr13 11737982 11738716
HMEL010257g1 chr10 17360046 17365384
HMEL007546g1 chr13 12797655 12810394
HMEL038041g1 chr8 5743231 5753177
HMEL038074g1 chr8 6288228 6289001
HMEL002424g1 chr13 5261491 5265325
HMEL031151g1 chr11 7197233 7197565
HMEL036632g1 chr5 2718002 2718427
HMEL035709g1 chr21 10193224 10193571
HMEL009542g1 chr21 4622 9172
HMEL032725g1 chr15 2917014 2920244
HMEL035973g1 chr3 1183786 1184244
HMEL032103g1 chr13 11300699 11304323
HMEL030116g1 chr1 5868753 5887049
HMEL006119g2 chr16 51021 53330
HMEL022335g1 chr13 6121838 6128194
HMEL006298g1 chr20 12352459 12365276
HMEL012256g1 chr5 5496767 5510140
HMEL036001g1 chr3 48107 49633
HMEL006290g1 chr19 7610298 7612153
HMEL006824g1 chr1 11985260 11986204
HMEL032417g1 chr14 3868577 3889654
HMEL017783g1 chr5 6589413 6590442
HMEL035991g1 chr3 270109 270627
HMEL035696g1 chr21 10142744 10143824
HMEL021804g2 chr5 7659336 7660570
HMEL033655g1 chr16 10076793 10078162
HMEL034349g1 chr18 6420792 6421456
HMEL033460g1 chr16 105961 106260
HMEL010282g1 chr5 5115 12449
HMEL004410g1 chr9 3305122 3306446
HMEL035889g1 chr5 9903029 9903400
HMEL003454g1 chr4 5191 12558
HMEL035974g1 chr3 1182731 1183647
HMEL007337g1 chr21 11107844 11114687
HMEL031495g1 chr12 7022036 7023858
HMEL013423g1 chr21 10174042 10183248
HMEL004608g1 chr12 8666706 8673330
HMEL013944g1 chr2 331103 336083
HMEL022251g1 chr15 2248925 2250577
HMEL033443g1 chr16 112667 119214
HMEL002752g1 chr16 2546589 2546954
HMEL031804g1 chr13 2315562 2322534
HMEL030303g1 chr9 1718013 1718513
HMEL035263g1 chr20 9709649 9711597
HMEL002852g1 chr15 10225868 10230228
HMEL031865g1 chr13 3679791 3680610
HMEL002238g2 chr20 9113762 9115437
HMEL009039g1 chr13 3446045 3450242
HMEL004218g1 chr18 16021362 16027408
HMEL038035g1 chr8 6451523 6451997
HMEL004038g1 chr19 9309173 9313268
HMEL003720g1 chr5 4383644 4408856
HMEL014811g1 chr17 11987767 11996533
HMEL012019g1 chr19 247547 248266
HMEL037308g1 chr6 13245256 13246128
HMEL035691g1 chr21 9798227 9798400
HMEL032782g1 chr15 4793434 4799419
HMEL036055g1 chr3 3859524 3865692
HMEL031276g1 chr11 11753244 11753522
HMEL008221g1 chr5 2249208 2260221
HMEL036413g1 chr4 4543708 4544238
HMEL013987g1 chr14 4004466 4010473
HMEL032713g1 chr15 2569860 2570354
HMEL035637g1 chr21 7811054 7812019
HMEL035858g1 chr8 6604737 6608898
HMEL013405g1 chr21 11490371 11506875
HMEL010901g1 chr21 11818446 11818759
HMEL007691g1 chr3 3078412 3083562
HMEL009252g1 chr21 13348272 13353856
HMEL020446g1 chr6 10514733 10526058
HMEL005916g1 chr10 10427458 10431361
HMEL032168g1 chr13 13975101 13976749
HMEL008140g2 chr10 9140221 9141940
HMEL032651g1 chr15 19131 19589
HMEL032273g1 chr13 18021393 18021749
HMEL035936g1 chr3 1839649 1839984
HMEL002949g1 chr1 5793984 5820853
HMEL031811g1 chr13 2388902 2392887
HMEL037174g1 chr8 7454070 7454489
HMEL021972g1 chr14 3785227 3788008
HMEL032046g1 chr13 9199998 9200220
HMEL012202g1 chr21 10194748 10210569
HMEL036133g1 chr3 6377960 6382480
HMEL016062g1 chr7 227157 237982
HMEL038105g1 chr8 6642948 6648040
HMEL017989g1 chr19 8734274 8736548
HMEL035728g1 chr21 10929603 10932984
HMEL014797g1 chr12 15840603 15845082
HMEL037762g1 chr7 14300583 14302582
HMEL036758g1 chr5 6575613 6578022
HMEL022377g1 chr15 6898067 6900084
HMEL037642g1 chr7 9738968 9742871
HMEL033892g1 chr17 7314331 7316714
HMEL004012g1 chr5 2220617 2221771
HMEL036112g1 chr3 5075760 5075932
HMEL010717g1 chr13 16432395 16440594
HMEL031858g1 chr13 3635529 3636232
HMEL035541g1 chr21 4160045 4160479
HMEL035697g1 chr21 10142069 10142410
HMEL030784g1 chr10 9012816 9013133
HMEL037552g1 chr7 8080379 8081720
HMEL037259g1 chr6 12768425 12770278
HMEL036002g1 chr3 47753 47983
HMEL031849g1 chr13 3621518 3622490
HMEL017783g2 chr5 6590947 6591264
HMEL003481g1 chr12 10733683 10734540
HMEL031277g1 chr11 11751782 11752651
HMEL032575g1 chr14 6989860 7010419
HMEL020324g1 chr8 4608668 4610310
HMEL004410g2 chr9 3303633 3304943
HMEL010901g2 chr21 11817578 11817853
HMEL035510g1 chr21 3341346 3342944
HMEL003059g1 chr19 146548 154170
HMEL037095g1 chr6 8137944 8138683
HMEL006363g1 chr15 2524968 2533093
HMEL030006g1 chr1 80109 81702
HMEL037327g1 chr6 14046779 14047279
HMEL036772g1 chr5 6591306 6592035
HMEL009138g1 chr20 14705415 14712788
HMEL032711g1 chr15 2494067 2495616
HMEL006119g3 chr16 53346 63296
HMEL003370g1 chr1 2696918 2702425
HMEL014758g1 chr15 6714906 6715572
HMEL032655g1 chr15 7111 7455
HMEL033676g1 chr17 7168 9014
HMEL034928g1 chr19 16238985 16240132
HMEL038090g1 chr8 6661482 6669052
HMEL031573g1 chr12 10635394 10635952
HMEL035785g1 chr21 11831909 11837321
HMEL003013g1 chr8 6447266 6450331
HMEL010901g3 chr21 11816886 11817299
HMEL014556g1 chr3 3196412 3205968
HMEL037810g1 chr8 263695 264593
HMEL002337g2 chr7 6987705 6988588
HMEL003142g1 chr5 6495329 6496994
HMEL005033g2 chr13 5277304 5277786
HMEL038075g1 chr8 6284634 6286112
HMEL008346g1 chr5 2710194 2715576
HMEL036124g1 chr3 4884055 4912322
HMEL006399g1 chr11 10064572 10096046
HMEL033182g1 chr2 7464 9293
HMEL009245g1 chr14 9144106 9149288
HMEL030566g1 chr10 7496 10978
HMEL031759g1 chr13 295901 300837
HMEL033164g1 chr1 17159212 17160762
HMEL013915g1 chr21 7812770 7813093
HMEL002312g1 chr7 7101168 7107899
HMEL022329g1 chr4 7953947 7955221
HMEL038077g1 chr8 5887777 5904322
HMEL036603g1 chr5 623709 624023
HMEL022124g2 chr21 13010741 13013769
HMEL009682g1 chr18 55653 71494
HMEL020198g1 chr4 8321067 8321553
HMEL036926g1 chr6 258129 260519
HMEL004804g1 chr19 8934610 8946214
HMEL035698g1 chr21 10139651 10141133
HMEL037992g1 chr8 4703397 4706251
HMEL003192g1 chr17 7567944 7576198
HMEL030001g1 chr1 7779 8195
HMEL006301g1 chr7 9180513 9183463
HMEL031574g1 chr12 10635995 10637317
HMEL034948g1 chr20 7834 9330
HMEL036130g1 chr3 4838584 4840958
HMEL011008g1 chr16 4590028 4592897
HMEL032162g1 chr13 13957483 13961197
HMEL037328g1 chr6 14045926 14046201
HMEL031735g1 chr12 16272184 16276834
HMEL004184g1 chr11 10397972 10398346
HMEL004486g1 chr19 16255489 16261935
HMEL009275g1 chr19 7711209 7714853
HMEL033521g1 chr16 4573117 4573847
HMEL032760g1 chr15 4392215 4400412
HMEL035644g1 chr21 7884549 7884971
HMEL036897g1 chr5 9832730 9833124
HMEL036127g1 chr3 4864710 4865045
HMEL037329g1 chr6 14045387 14045850
HMEL031721g1 chr12 16210434 16210781
HMEL003052g1 chr4 2109203 2110618
HMEL013723g1 chr5 8479504 8487919
HMEL035992g1 chr3 264798 267282
HMEL020198g2 chr4 8321796 8323113
HMEL021786g1 chr6 8136548 8137121
HMEL032057g1 chr13 9637337 9638300
HMEL030971g1 chr10 17780662 17781613
HMEL038207g1 chr9 8423 10442
HMEL036880g1 chr5 9434797 9435356
HMEL002238g3 chr20 9116713 9125314
HMEL021486g1 chr8 4610540 4621431
HMEL005033g3 chr13 5278484 5287432
HMEL036007g1 chr3 338077 338412
HMEL005299g1 chr7 14299349 14300257
HMEL036655g1 chr5 3043639 3045561
HMEL020715g1 chr13 3619654 3620391
HMEL012659g1 chr13 18024128 18027854
HMEL035783g1 chr21 11780018 11815936
HMEL035890g1 chr5 9899427 9899915
HMEL004013g1 chr5 2217454 2219456
HMEL031278g1 chr11 11749568 11750485
HMEL032998g1 chr1 11989131 12008216
HMEL035243g1 chr20 9076893 9099291
HMEL009564g1 chr6 13248424 13266319
HMEL031868g1 chr13 3862573 3862860
HMEL037836g1 chr8 969153 969523
HMEL037871g1 chr8 2039468 2040094
HMEL021872g2 chr8 6238926 6251991
HMEL037175g1 chr8 7456996 7458577
HMEL038084g1 chr8 5353271 5353633
HMEL006113g1 chr21 10791139 10796077
HMEL005331g1 chr19 16232660 16238280
HMEL021972g2 chr14 3788223 3789510
HMEL017288g1 chr7 12885413 12886340
HMEL021462g1 chr15 2573191 2584149
HMEL033156g1 chr1 17045460 17047899
HMEL038066g1 chr8 5917276 5921560
HMEL003002g1 chr15 9185 11445
HMEL031575g1 chr12 10637376 10637843
HMEL002976g1 chr17 12011480 12021356
HMEL031859g1 chr13 3638346 3639028
HMEL015207g1 chr11 2587440 2592002
HMEL013304g1 chr10 11551007 11559895
HMEL004185g1 chr11 10394956 10397124
HMEL031869g1 chr13 3861613 3862415
HMEL037837g1 chr8 969642 977505
HMEL030338g1 chr9 3300964 3302216
HMEL033094g1 chr1 15040482 15062153
HMEL022251g2 chr15 2253149 2253752
HMEL017989g2 chr19 8737646 8747423
HMEL007085g1 chr14 3716647 3731635
HMEL009428g1 chr15 2802323 2847303
HMEL035729g1 chr21 10929228 10929593
HMEL002860g1 chr21 10445640 10446857
HMEL035953g1 chr3 1917596 1918360
HMEL022146g1 chr15 6717625 6736200
HMEL003179g1 chr21 10877557 10878878
HMEL012018g1 chr19 251901 267342
HMEL014026g1 chr8 34341 36216
HMEL035970g1 chr5 6485735 6494267
HMEL030007g1 chr1 83368 84138
HMEL032646g1 chr15 147485 150107
HMEL006685g1 chr13 6535546 6551899
HMEL021581g1 chr7 10231345 10247231
HMEL030787g1 chr10 9158083 9158438
HMEL031866g1 chr13 3675526 3675975
HMEL031279g1 chr11 11748655 11749086
HMEL037783g1 chr8 13670 14038
HMEL030982g1 chr11 283469 284841
HMEL013915g2 chr21 7815519 7816275
HMEL016307g1 chr4 7986453 8010418
HMEL036003g1 chr3 38347 44171
HMEL035511g1 chr21 3345003 3346806
HMEL036062g1 chr3 3944176 3945366
HMEL005917g1 chr10 10432030 10432380
HMEL032580g1 chr14 6971081 6972617
HMEL002852g2 chr15 10223169 10225194
HMEL038085g1 chr8 5347151 5352012
HMEL013944g2 chr2 326899 330796
HMEL035891g1 chr5 9896745 9897944
HMEL037176g1 chr8 7458703 7459963
HMEL013039g3 chr21 13034793 13036506
HMEL035662g1 chr21 8815676 8816002
HMEL017594g1 chr12 12347961 12382529
HMEL033604g1 chr16 7878313 7879537
HMEL004411g1 chr9 3299491 3300772
HMEL037811g1 chr8 267222 272802
HMEL037834g1 chr8 997675 1074578
HMEL035859g1 chr8 6609831 6611468
HMEL035984g1 chr3 668283 668630
HMEL037984g1 chr8 4671422 4684640
HMEL005300g1 chr7 14296612 14297935
HMEL037260g1 chr6 12772944 12773750
HMEL008611g1 chr2 352555 355419
HMEL013915g3 chr21 7816337 7832243
HMEL008228g1 chr20 14683512 14687266
HMEL035303g1 chr20 10918488 10918763
HMEL003259g1 chr15 2910046 2913640
HMEL031582g1 chr12 10738341 10740662
HMEL038056g1 chr8 5373939 5376152
HMEL009531g1 chr3 685988 698990
HMEL004606g1 chr3 1919220 1920912
HMEL025037g1 chr3 6383229 6385393
HMEL014797g2 chr12 15845789 15849821
HMEL031144g1 chr11 6912245 6938227
HMEL007813g1 chr11 7188158 7190676
HMEL021513g1 chr8 1536511 1562798
HMEL020792g1 chr5 6571225 6572809
HMEL008228g2 chr20 14686302 14686840
HMEL018111g1 chr14 3819779 3820755
HMEL002108g1 chr8 6276144 6281834
HMEL032495g1 chr14 5879404 5881749
HMEL031844g1 chr13 3452191 3455810
HMEL032163g1 chr13 13957143 13957406
HMEL033625g1 chr16 8627056 8628355
HMEL006084g1 chr9 11727 13960
HMEL036648g1 chr5 2919355 2921868
HMEL002838g1 chr11 6875364 6877850
HMEL012498g1 chr10 11510066 11529844
HMEL010955g1 chr20 9715924 9719029
HMEL037160g1 chr6 10155174 10155954
HMEL007995g1 chr8 4707684 4714368
HMEL031576g1 chr12 10640207 10640545
HMEL035892g1 chr5 9895490 9896562
HMEL031850g1 chr13 3615708 3616980
HMEL004014g1 chr5 2199448 2216121
HMEL005885g1 chr17 12110 18588
HMEL032290g1 chr14 160727 161542
HMEL034750g1 chr19 9315766 9323093
HMEL033165g1 chr1 17163916 17167096
HMEL037872g1 chr8 2042809 2043939
HMEL004639g1 chr8 7460292 7467043
HMEL014026g2 chr8 36606 37034
HMEL033183g1 chr2 12303 13215
HMEL032169g1 chr13 13981567 13985815
HMEL036675g1 chr5 4715252 4716783
HMEL002170g1 chr21 7888711 7899152
HMEL017385g1 chr13 8245393 8248484
HMEL034709g1 chr19 7617819 7618082
HMEL010721g2 chr13 3641508 3642222
HMEL015572g1 chr3 654069 667099
HMEL015441g1 chr11 10418997 10423515
HMEL005445g1 chr13 11294484 11296466
HMEL005570g1 chr15 6092435 6102898
HMEL003577g2 chr19 225775 229200
HMEL035730g1 chr21 10922819 10926555
HMEL033656g1 chr16 10069329 10070536
HMEL005753g1 chr8 1125414 1125839
HMEL017784g1 chr5 6597284 6603337
HMEL030983g1 chr11 286128 287149
HMEL034841g1 chr19 12954987 12963294
HMEL021972g3 chr14 3792099 3793046
HMEL017289g1 chr7 12889286 12895572
HMEL016088g1 chr6 12873171 12879489
HMEL005301g1 chr7 14292872 14295803
HMEL032274g1 chr13 18028560 18030802
HMEL032078g1 chr13 10392717 10393295
HMEL002761g1 chr1 13096 13813
HMEL003969g1 chr9 3324831 3338018
HMEL036350g1 chr4 2132205 2132666
HMEL003609g1 chr6 3529877 3605346
HMEL005753g2 chr8 1125932 1126906
HMEL036656g1 chr5 3048290 3072491
HMEL033184g1 chr2 13272 13724
HMEL037330g1 chr6 14040562 14040888
HMEL035993g1 chr3 261944 262328
HMEL003428g1 chr5 2736453 2746859
HMEL031280g1 chr11 11745441 11745921
HMEL020854g1 chr15 4801077 4819295
HMEL014602g2 chr4 3049792 3059622
HMEL013986g1 chr14 4012105 4016938
HMEL008634g1 chr13 7894206 7899858
HMEL006751g1 chr14 187254 188048
HMEL030339g1 chr9 3295505 3298073
HMEL002509g1 chr8 3449424 3456854
HMEL017859g1 chr6 12775561 12779152
HMEL031583g1 chr12 10740743 10741663
HMEL007010g1 chr15 5052742 5059299
HMEL010721g3 chr13 3642794 3643209
HMEL038036g1 chr8 6439085 6443898
HMEL037643g1 chr7 9735014 9735402
HMEL033185g1 chr2 13861 16950
HMEL032422g1 chr14 3843841 3849543
HMEL035860g1 chr8 6612861 6619336
HMEL032135g1 chr13 12968618 12969353
HMEL013798g1 chr13 9527933 9536008
HMEL008347g1 chr5 2707238 2709058
HMEL031812g1 chr13 2396860 2411271
HMEL034556g1 chr18 16551213 16553692
HMEL006291g1 chr19 7619412 7628730
HMEL003022g1 chr16 8629385 8640997
HMEL032581g1 chr14 6968454 6969062
HMEL011850g1 chr14 291205 299523
HMEL015911g1 chr6 229649 243336
HMEL007541g1 chr3 1957871 1962038
HMEL035954g1 chr3 1921968 1927968
HMEL031281g1 chr11 11744631 11745128
HMEL035663g1 chr21 8841052 8841629
HMEL032079g1 chr13 10393817 10394233
HMEL035512g1 chr21 3348866 3350670
HMEL022124g3 chr21 13017465 13017878
HMEL035994g1 chr3 259069 261219
HMEL004219g1 chr18 16030225 16031251
HMEL020716g1 chr13 3613882 3614568
HMEL009244g1 chr14 9151123 9152388
HMEL014701g1 chr21 7788892 7790622
HMEL006597g1 chr8 5922658 5930359
HMEL038042g1 chr8 5753524 5756379
HMEL003198g1 chr5 2280869 2288608
HMEL003599g1 chr18 4013396 4017084
HMEL006750g1 chr14 188651 194343
HMEL007076g1 chr3 1810539 1830982
HMEL038057g1 chr8 5377622 5381393
HMEL005446g1 chr13 11291527 11294022
HMEL035288g1 chr20 10413361 10418336
HMEL038208g1 chr9 14989 15294
HMEL031722g1 chr12 16217087 16219482
HMEL007693g1 chr3 3087621 3100768
HMEL033444g1 chr16 122400 126984
HMEL032652g1 chr15 28325 29235
HMEL014003g1 chr12 10643466 10644606
HMEL009926g1 chr13 10394986 10398201
HMEL002100g1 chr13 9644310 9644582
HMEL010718g1 chr13 16441489 16447241
HMEL020733g1 chr13 3456012 3459196
HMEL033657g1 chr16 10063845 10067645
HMEL034557g1 chr19 144976 145308
HMEL035684g1 chr21 9818052 9822161
HMEL032951g1 chr15 10219793 10220086
HMEL034949g1 chr20 15710 16402
HMEL034534g1 chr18 16574439 16575889
